"err"	"xerr"	"yerr"	"rep"	"sigma"	"skew"
2.62161094843873	-0.337920257183653	-0.975420101030452	"4"	"0.4"	"0.7"
2.14647387742833	-0.127954989233808	-0.541217506896081	"4"	"0.4"	"0.8"
2.91399317286072	-1.37209740262643	-0.952107464250963	"4"	"0.4"	"0.9"
1.45661964526988	-0.022315330763043	-0.11488882701723	"4"	"0.4"	"0"
1.93811326502613	0.176401632864939	-0.179467338068823	"4"	"0.4"	"0.6"
2.37118291951279	0.215358232729883	0.512810188025842	"4"	"0.4"	"0.7"
2.92797202800708	-0.117009249470832	-0.195513835385457	"4"	"0.4"	"0.8"
3.99176378436976	0.561581890135607	-0.562584334633124	"4"	"0.4"	"0.9"
1.63110890798758	0.310612993323768	-0.695386354835805	"4"	"0.4"	"0"
2.00280128101306	1.12259504755755	-0.124097547272119	"4"	"0.4"	"0.6"
1.93692552086538	-0.375397083059108	-0.86549646104159	"4"	"0.4"	"0.7"
2.84277683935604	0.0144798534105088	1.50562804436277	"4"	"0.4"	"0.8"
2.82268030763915	-0.980891307915175	-0.904557117040716	"4"	"0.4"	"0.9"
1.29768363132102	-0.097403812164244	-0.485805139546439	"4"	"0.4"	"0"
1.90779808326425	-0.199804970487261	0.126864145875716	"4"	"0.4"	"0.6"
1.74564283545751	0.0892153347377064	0.777423497552784	"4"	"0.4"	"0.7"
2.41065574425894	-0.411629670402684	0.478139862778058	"4"	"0.4"	"0.8"
2.85781859942192	0.661054354372979	-0.0380583848607861	"4"	"0.4"	"0.9"
1.71266624566467	-0.372651355100018	-0.0596306211413901	"4"	"0.4"	"0"
2.15604277231214	-0.253860809953957	-0.14189215749274	"4"	"0.4"	"0.6"
1.85293990478715	0.360555057839431	-0.0681961292264826	"4"	"0.4"	"0.7"
2.78475505609259	0.268274689205675	0.342688899871447	"4"	"0.4"	"0.8"
3.70334292265581	-0.514355172820098	-0.840927989404248	"4"	"0.4"	"0.9"
1.2929321738473	-0.145900539520127	0.414698007219916	"4"	"0.4"	"0"
1.83684266558446	0.351528656868176	-0.192202173896536	"4"	"0.4"	"0.6"
2.1344275654748	-0.164141831721257	-0.409845066724884	"4"	"0.4"	"0.7"
2.5008037926862	0.279725776004115	0.366749700612124	"4"	"0.4"	"0.8"
3.80845790312482	-0.128369935290663	0.49008452784026	"4"	"0.4"	"0.9"
1.58599139006338	0.536179526048092	-0.0280356509794885	"4"	"0.4"	"0"
1.87157399456145	0.404615033347676	-0.0815023999663535	"4"	"0.4"	"0.6"
2.79671762928087	-0.618221953426465	-0.369128454033939	"4"	"0.4"	"0.7"
3.0792200784897	-0.296884791892602	0.782543579073903	"4"	"0.4"	"0.8"
3.02657818819459	-0.191855293039119	-0.810801130625278	"4"	"0.4"	"0.9"
1.42904671099576	-0.34802458057862	0.0418133896455664	"4"	"0.4"	"0"
2.04603826202225	-0.197866848791742	0.739992468041581	"4"	"0.4"	"0.6"
2.05914415749871	0.238471388143604	0.164047626581126	"4"	"0.4"	"0.7"
2.53611951510559	-0.277870544730113	0.235840362941555	"4"	"0.4"	"0.8"
3.61034624156741	1.01512500639	-1.23904127732542	"4"	"0.4"	"0.9"
1.41535229034097	0.231518805590482	0.243763622972339	"4"	"0.4"	"0"
2.1240095257728	0.190703135233196	-0.00179024276881792	"4"	"0.4"	"."
2.2997988497021	0.287979378848698	-0.240698308159288	"4"	"0.4"	"."
2.48884217499577	-0.300591831288783	-1.28714955762651	"4"	"0.4"	"."
3.48819131088403	-0.634370099003181	-0.042201066513725	"4"	"0.4"	"."
1.49483119020847	0.468791651395192	-0.485481843826735	"4"	"0.4"	"0"
2.21126131432588	-0.0299244437208858	-0.621598909771103	"5"	"0.4"	"0.6"
1.78329318869967	0.286897437020283	-0.612368181004944	"5"	"0.4"	"0.7"
2.19674538650299	-0.13915604694686	-0.660928371163486	"5"	"0.4"	"0.8"
4.17990196643038	0.458535660764836	0.0805084417787036	"5"	"0.4"	"0.9"
1.5163962827745	0.0417606426535391	-0.0656848716306999	"5"	"0.4"	"0"
2.06474610076523	-0.210591185203713	-0.491876104754678	"5"	"0.4"	"0.6"
2.31536219312727	0.289568984022635	0.283724664379218	"5"	"0.4"	"0.7"
3.08064479805213	-0.169045753897807	-0.332428775252933	"5"	"0.4"	"0.8"
3.28040572727596	-1.03280010179584	0.945229228741231	"5"	"0.4"	"0.9"
1.56970151255386	-0.34012127696309	0.187661005987481	"5"	"0.4"	"0"
1.74330420785728	0.354643399094388	0.055536685337036	"5"	"0.4"	"0.6"
2.52681003002044	-1.22491589245288	0.552100025400542	"5"	"0.4"	"0.7"
2.73689997614932	0.483747486293245	1.01633221202882	"5"	"0.4"	"0.8"
3.55087097148728	-1.16212966314212	-1.18782134579498	"5"	"0.4"	"0.9"
1.61639147643467	-0.567865890782389	-0.0722004862374705	"5"	"0.4"	"0"
1.74492616373764	-0.209893424982571	-0.0105273261058536	"5"	"0.4"	"0.6"
2.26259959030175	-0.778503686063163	-0.380254662364394	"5"	"0.4"	"0.7"
3.00269518416754	0.131849347413148	0.600193256677607	"5"	"0.4"	"0.8"
3.49710332476435	0.179642132313746	-0.742106920227502	"5"	"0.4"	"0.9"
1.91791243393546	0.239837774849151	0.0670963051507109	"5"	"0.4"	"0"
1.90000082542974	0.645027551885682	0.513411977778637	"5"	"0.4"	"0.6"
1.7804961827561	-0.214876669326783	0.301228364647859	"5"	"0.4"	"0.7"
2.05229546960051	0.565003828140824	-0.348174929796191	"5"	"0.4"	"0.8"
3.36100009750601	-0.881904357598994	1.42040921759189	"5"	"0.4"	"0.9"
1.67420589145822	-0.0397888406338656	0.577707671505922	"5"	"0.4"	"0"
1.80168965138053	-0.56590526732071	-0.48820854955232	"5"	"0.4"	"0.6"
2.23644698554704	0.876451453810219	-0.691989995319303	"5"	"0.4"	"0.7"
2.51908292745445	0.332781080513814	-0.396563796605971	"5"	"0.4"	"0.8"
3.94480561933319	-0.181664896335084	-2.09491937140339	"5"	"0.4"	"0.9"
1.57606296683112	0.336815021211811	-0.233933416957488	"5"	"0.4"	"0"
2.13227180251424	1.21590328141555	-0.153787562723285	"5"	"0.4"	"0.6"
2.37709595758585	-0.457223007248128	-0.582058835489362	"5"	"0.4"	"0.7"
3.41199726572249	-0.509174965612901	0.549703576544408	"5"	"0.4"	"0.8"
3.5574432569816	-0.591380208503258	0.544488673313926	"5"	"0.4"	"0.9"
1.62366830567084	-0.0163367801898413	-0.0836387549269343	"5"	"0.4"	"0"
1.93871105794385	0.394588704534955	0.0752862711377217	"5"	"0.4"	"0.6"
2.17865561917028	0.325319884340453	-0.378675527699655	"5"	"0.4"	"0.7"
2.64437870100844	0.196789491513538	-0.313679432106668	"5"	"0.4"	"0.8"
4.36228644374859	-0.0256765684147754	-1.09648422632068	"5"	"0.4"	"0.9"
1.35318198259081	0.0811391667530928	0.00931105180461237	"5"	"0.4"	"0"
1.67494155971373	0.691041036016979	-0.1075609006557	"5"	"0.4"	"0.6"
2.32742269793744	0.744007325390939	-0.0186229930631732	"5"	"0.4"	"0.7"
3.23294732837224	1.52802144257631	1.0184291814248	"5"	"0.4"	"0.8"
3.29520452305252	0.178210517570312	0.78616521161436	"5"	"0.4"	"0.9"
1.74656397147107	0.356499489300989	0.0677522717241337	"5"	"0.4"	"0"
2.10520823594126	0.701747802192519	-0.158164535365015	"5"	"0.4"	"0.6"
2.33456260387644	0.368850293864588	-0.0346275993759664	"5"	"0.4"	"0.7"
2.48820791806609	0.219832138626789	0.518414090337877	"5"	"0.4"	"0.8"
3.54214113078326	0.443510154110962	-0.643036224274819	"5"	"0.4"	"0.9"
1.28891867906022	-0.0364422397871965	0.26189512813532	"5"	"0.4"	"0"
2.00639731547506	0.387580706359568	-0.218975396263887	"5"	"0.4"	"."
1.73706134905689	0.175015230786067	0.194222107492427	"5"	"0.4"	"."
2.52795997927323	-0.324532807184101	-0.310569607325026	"5"	"0.4"	"."
3.30013779053965	-1.03790279103076	-0.439069768470314	"5"	"0.4"	"."
1.59411719171152	-0.238196664597984	-0.453221333967411	"5"	"0.4"	"0"
2.02604232192249	0.275150632894605	-0.0354007964244246	"6"	"0.4"	"0.6"
2.43511072702546	0.194834812513307	-0.494576332154191	"6"	"0.4"	"0.7"
2.45192776037671	0.439440295913485	-0.634889545712888	"6"	"0.4"	"0.8"
3.62085386303546	0.55843144268204	0.730738056292001	"6"	"0.4"	"0.9"
1.65536866149831	-0.047252501581561	-0.53351105271286	"6"	"0.4"	"0"
1.90677846408763	-0.35126343868864	0.391460906825067	"6"	"0.4"	"0.6"
2.49479073783431	-0.246788544561301	-0.0486184055442042	"6"	"0.4"	"0.7"
2.69893849712191	0.547464961007893	0.317914295304723	"6"	"0.4"	"0.8"
3.37773380258504	-0.776306740164147	0.595340601144682	"6"	"0.4"	"0.9"
1.21827193698784	-0.144537903476624	0.212573377227283	"6"	"0.4"	"0"
2.29581809201076	0.0615232877305007	-0.481708228616592	"6"	"0.4"	"0.6"
