	vector	angle	mag
94	0.03439053799260256	0.10100371489882091	0.14497587369536374
95	0.044497239792336586	0.06945110035116268	0.16293745731499606
96	0.03398492474896304	0.06807969312841383	0.14803525900479575
97	0.04655721531687892	0.06319989246485913	0.16964698481952425
98	0.04184625665544161	0.07875613121921901	0.16237917122112425
99	0.036430919938141196	0.1274795432020159	0.16293099427507618
100	0.043875845802593016	0.13004590302900215	0.13921618134236
101	0.03484412213451884	0.0811167844647668	0.14462513553622913
102	0.03568644055468838	0.07556312099774928	0.1594446178727841
103	0.038730021894584396	0.0622288355794889	0.12423767974467141
104	0.03750344450558534	0.06263161290162587	0.14639290372551633
105	0.036948936212083505	0.07882991449515073	0.12757176709452786
106	0.03916743323274197	0.0902853146658585	0.1519672124558268
107	0.02929038078984389	0.0463842440843254	0.15721898509121934
108	0.048131512223782896	0.0838998465341794	0.1377790038373687
109	0.046427228756165895	0.07576034788642637	0.14450978004977652
110	0.05619331626396808	0.11063324040768333	0.17566490189868686
111	0.05609843482137284	0.0669963369629053	0.14617580411347159
112	0.04336862066964599	0.10597417111182075	0.14079488908500126
113	0.04388930498679243	0.07864450706654082	0.18000817967940771
114	0.03683497921053309	0.08173513867594516	0.1471995664333131
115	0.053889575175771365	0.07403398058857674	0.1686727607228868
116	0.05354367486441926	0.10918951804525183	0.13703629261428144
117	0.0365777616182918	0.10316896973663842	0.16662541122736313
118	0.04077397925802824	0.0793113011608509	0.15351674969877807
119	0.05587115972887382	0.08985917345115976	0.16846742689206495
120	0.03490203069978428	0.06628890657976397	0.16332368704609923
121	0.04251841706958754	0.10931165454328735	0.1440877154699097
122	0.03839050370400561	0.07295463900439739	0.13591239521280674
123	0.036179088389098724	0.08960033993262541	0.16105230781625626
124	0.04492824493692392	0.07641181560699271	0.15983702501731484
125	0.04670174724059724	0.07348096862661756	0.16174192490712733
126	0.04550832897543789	0.10262648186991186	0.14755757525357352
127	0.031729303332415665	0.09685061942299825	0.16838426397698295
128	0.04750624751722315	0.09745449489298819	0.15022036183718496
129	0.054780442566338884	0.046495096533119916	0.15936321998626618
130	0.04806729262893737	0.05860925626555408	0.15052680151701994
131	0.042585542424948775	0.06848875574393541	0.15114206015467588
132	0.0346499625269895	0.11518944798946504	0.14167088929926694
133	0.03369300160453334	0.10176965872212998	0.13945809115889143
134	0.04097746152133979	0.12793560210974614	0.15819872837872984
135	0.03141613479572599	0.06813966044652986	0.16659981978236735
136	0.03538527758870543	0.07322870591098285	0.13907115795094846
137	0.037360613628953786	0.05998303151975018	0.140557539429347
138	0.05266605708221764	0.10159967477914655	0.1446444053899012
139	0.03504855357257097	0.0905940078211813	0.16576304901011668
140	0.04418732145825446	0.09690613654879308	0.1329909099552791
141	0.04276321615352735	0.06790657001130923	0.15175130640633275
142	0.04640040779561224	0.07378291365754591	0.15178403050738387
143	0.04843084704341596	0.08882906754370203	0.1306233005525956
144	0.03230251826908671	0.07718604517060498	0.13551003463490294
145	0.03401680499733372	0.10032199124884048	0.14641539106234797
146	0.04336668782658671	0.07820477956187971	0.1533699673305743
147	0.03505597903154235	0.09001565678336816	0.15724042263352536
148	0.044075100040745385	0.08142264880810557	0.16149474105826608
149	0.049797557739537236	0.08892270766720708	0.16469004105016932
150	0.03620387935719711	0.08014086873228567	0.14833154997676978
151	0.046505428765146954	0.05727879399469349	0.16621690818197257
152	0.04081645919559494	0.0920201242880684	0.13954059954824083
153	0.03478621328140977	0.08365109673590795	0.1464102427048772
154	0.029192908210961255	0.09201955092637493	0.13924737799375
155	0.049132679040809486	0.10692354967062175	0.159245083767238
156	0.04102408142114096	0.09820483435460879	0.14931085766760144
157	0.0278714871735758	0.07423002461765324	0.14801513684109036
158	0.049313081003053	0.10913466937953276	0.14858078896111693
159	0.0554766781282472	0.1031910930854269	0.15447569702272795
160	0.04554316902120675	0.09794633732956924	0.1404328965062615
161	0.040407657668125194	0.11043467819029136	0.16774169222405938
162	0.03595820399928797	0.08364555617584965	0.14755645509686824
163	0.03266510993630189	0.06635290118515827	0.1332456292898887
164	0.038511249580746504	0.05766239158805496	0.16471099251595997
165	0.03730199903019448	0.11597323742299698	0.14800901610499662
166	0.0442964955443939	0.06444384479843901	0.15719534283151246
167	0.05132539434586439	0.08281337088556195	0.15649529904713774
168	0.05505448264731788	0.10845872375349148	0.17680772942970435
169	0.04054181247502762	0.07417320103802873	0.17647635978804313
170	0.03836298438643851	0.08893145238641095	0.16215676695598902
171	0.04536116304872993	0.11080878381781242	0.1524371524041663
172	0.04558914660561598	0.06891855277230459	0.17031929829587783
173	0.040135847462047666	0.09947689808735703	0.15018944021374447
174	0.03908555099689879	0.07705788981960261	0.15026002689037954
175	0.03904602923718745	0.09930617210056814	0.1588690208719215
176	0.03594372115573355	0.08928733430027204	0.16206611794691975
177	0.03784228059734217	0.09160768270704686	0.1533760777574356
178	0.03238317346935766	0.05962629054810986	0.14302178277589267
179	0.044320274297436665	0.10296065280408845	0.14302629004315146
180	0.03985518823069484	0.07683953895179613	0.17753422832173343
181	0.04847738027626013	0.06156954247680562	0.14410983045654038
182	0.03940779674938053	0.07560500753305618	0.15484899522213874
183	0.03921583300635946	0.07948463381158771	0.1452966446342105
184	0.053727489426269065	0.08933013990017477	0.15154592742615194
185	0.03868073688992326	0.0783476394724198	0.15305096523404768
186	0.03871121059689178	0.07676054523141115	0.16005977713063382
187	0.0450110453123647	0.09141785903152144	0.17962514192971898
188	0.03247861955901019	0.07321109329168445	0.13598913371862192
189	0.05521755686688062	0.0942584175114645	0.14867264576747824
190	0.04096746540595635	0.09959463940389324	0.15508969005111628
191	0.05372167370900265	0.08362607804186455	0.1547721719228515
192	0.054858563524293615	0.0659892088785801	0.1632127639036364
193	0.05209815759262384	0.08584568535053749	0.1616921404160649
194	0.048367688453398776	0.12593318035858056	0.15178189705875517
195	0.04189386492817161	0.1141277136434872	0.14398091486681272
196	0.03991091767567989	0.10823685304666587	0.1672319512367961
197	0.04777610821993826	0.0964976273344877	0.1573382720081205
198	0.035271803203610244	0.07485841912294512	0.13583682141625597
199	0.032606318687341276	0.07983962220716947	0.15199187552768856
200	0.027211557751954767	0.07642168536163167	0.1419117709741082
201	0.04221095696506333	0.10309881440116668	0.14800236927197247
202	0.04210101885585807	0.10794904678419072	0.14321605062666265
203	0.04571497413950869	0.12507644212106836	0.1654515767819316
204	0.04267557410927152	0.07883268462707536	0.15509500999982975
205	0.042325796598796865	0.10129010352518523	0.15935317172033012
206	0.04122939087411907	0.12003259485326762	0.1619643126763897
207	0.029755458492728596	0.0785152722477006	0.14760762401610647
208	0.049582624591657166	0.10335040323911003	0.1813795002353923
209	0.057219894765812435	0.09358821036324921	0.15767280283693536
210	0.037254463242235025	0.07479902847031494	0.13656174578863736
211	0.04027320678724444	0.0893908252941164	0.1513397990640983
212	0.038655413885736525	0.06327028368255441	0.14226478841406062
213	0.0497002623813757	0.08295023504544478	0.16286597545118436
214	0.04782767477902814	0.10689170557093533	0.1745826570282992
215	0.047081318982371126	0.06963559453205667	0.18723749035661622
216	0.04067843502982859	0.08919695903324006	0.13360561938522642
217	0.03223152645081821	0.11526172459727616	0.16850545071730666
218	0.034602778263112456	0.11083195851470642	0.1491795553103894
219	0.045287387455657996	0.11452599798868177	0.14346050813515782
220	0.028783822102035346	0.12182273757400272	0.14942027046108045
221	0.038451296437151575	0.12430402905233469	0.1612659343117223
222	0.04189509556348664	0.09057666718426363	0.1603824134267089
223	0.048915486636004056	0.11044629958055495	0.16445598465618333
224	0.04125160074956214	0.10621187717089987	0.16352395844007794
225	0.04613821778317349	0.1039849582678344	0.14069213026346059
226	0.025349846343625547	0.05346894255275546	0.1821964875624208
227	0.033341825927832774	0.0676407805014536	0.1527503276605836
228	0.04347703920502398	0.043795700296923576	0.15200412197206403
229	0.04776712277179301	0.09295481563655	0.14084087168077866
230	0.05470063348948195	0.061196457019001234	0.1585975695232537
231	0.04161887412836411	0.09964199987882327	0.13622500818101552
232	0.04312487057243885	0.08725802235743267	0.14739777861589878
233	0.050964904980663694	0.07630894401603941	0.14220813774911564
234	0.028804472843042685	0.11758077835520564	0.13063358026008598
235	0.03296798927283394	0.08285205571155595	0.15686808938424215
236	0.03857392765250603	0.10930221218615879	0.15866857428503214
237	0.0314467689782387	0.07155417212917001	0.15141082455336122
238	0.04260720591926223	0.10133132292848221	0.14970849074381773
239	0.044015684634199546	0.07779204333373681	0.17345485242271205
240	0.03956965449558301	0.11364275513990212	0.15654475074018193
241	0.046647095522249694	0.07623257025817178	0.13750140628818353
242	0.030948487856566974	0.06927403486513665	0.16031190238002788
243	0.051827061701780246	0.07940329140670521	0.15315837987531558
244	0.0351936264961788	0.09329819360649526	0.14704626165426318
245	0.036077431467601374	0.08411727801248589	0.14759975302588188
246	0.0416964175364763	0.06579095483259789	0.12727829565704787
247	0.04012758175536135	0.0713657199072883	0.1467112848693608
248	0.04175242739356025	0.10576032377102787	0.1650692394776068
249	0.045644475207796215	0.08697825049809259	0.14804377364085097
250	0.03587282669486418	0.05498712155897106	0.14123602919457293
251	0.059929673981211955	0.08247332775825572	0.18003298777262264
252	0.03647419237867911	0.0661801872946637	0.15809312556115643
253	0.038390410895125536	0.11571536753956496	0.1623381113185473
254	0.049501733675266224	0.09704961177773279	0.14402818793795127
255	0.043785328165544604	0.08236261047448548	0.15598545181794793
256	0.03762507667408525	0.051869345313213515	0.15313461638135273
257	0.04772357499832005	0.07988464647959527	0.17225836421184926
258	0.050811851167511135	0.09908192620511552	0.1418271568893553
259	0.036401881713233455	0.08504308829065034	0.16227767891762035
260	0.0332004556255092	0.06950189120081156	0.1442827442028632
261	0.04086917107838195	0.09547573719826036	0.1603749699781098
262	0.02718216542639517	0.09186780123224356	0.11678403300754388
263	0.03683098955504069	0.07777991031385321	0.1536291031023685
264	0.043470283170240015	0.1201054516039768	0.16767817412201938
265	0.03989338019009602	0.0737748201842831	0.16253157816213804
266	0.035218449807890746	0.08798844359306698	0.14331671600930068
267	0.0475457058419044	0.059920261891493375	0.1416727790681752
268	0.048227069283747426	0.06487919660380881	0.1582349837320419
269	0.04147222966448909	0.08354927895171453	0.14521166465123786
270	0.04552447274584964	0.08806941581475321	0.17334507938990568
271	0.03555537923640673	0.08747317026007757	0.1532980438867514
272	0.05482299495774189	0.10155446911348891	0.15507505271470604
273	0.03900340513226624	0.06158595670663784	0.15527706753973575
274	0.039888237703521325	0.07666795088831163	0.17217589132744898
275	0.040995321914333395	0.1032935728834066	0.16855869156688852
276	0.05533601881162161	0.07291625291393436	0.17499282443585973
277	0.05003180714214204	0.07446186956434729	0.16632445436356053
278	0.04298466276207524	0.07790816210751308	0.14225056322628535
279	0.040670812327998955	0.06657210074481361	0.17068738198328173
280	0.046723443365763874	0.09277961996232034	0.16845941353926377
281	0.042200568586063074	0.09617748770569634	0.1553320402515653
282	0.04217980231256473	0.08641214872385872	0.15780629274329208
283	0.05262172192442384	0.06856768279699393	0.16899716016816957
284	0.02715028769323098	0.07155785148602448	0.1380713619179272
285	0.0441185015044108	0.10023233663700029	0.13842986702534424
286	0.03657650205527017	0.09129167462006056	0.14544301787444391
287	0.04373582716076672	0.09157238768220656	0.15358017408600738
288	0.06156432067808183	0.09172940970773265	0.1761331115796115
289	0.04667680644407357	0.08533101192381394	0.1635100062058112
290	0.04099225032215038	0.07995572276343232	0.1575120718023892
291	0.04642415846914409	0.064595621881919	0.15052093480024786
292	0.047616706909489256	0.07407802669428827	0.15640409328992333
293	0.0451949197994869	0.06818415146380706	0.15615315075384517
294	0.042718484695009176	0.07556854518175152	0.15134030466838344
295	0.04911707572328423	0.07783227376627937	0.18023876189628338
296	0.04154022410628403	0.09488360306580822	0.16139358827323042
297	0.06703567736540074	0.0735827330059275	0.18684433364301267
298	0.0347300519565366	0.055113627804016144	0.14647525714753445
299	0.0433456050261415	0.09137503692405502	0.16047402229720562
300	0.041902989964180154	0.08646450944238163	0.15852912014587556
301	0.045607272826868425	0.08146423740232477	0.14952112533693926
302	0.05617956734922372	0.08229193428985712	0.16754988943611515
303	0.029887799906738646	0.08234229149285115	0.15002500272937747
304	0.0496256114430604	0.11840864516884878	0.1577523847318629
305	0.043909024866428656	0.07838689152697731	0.1639470673219465
306	0.03889757758483287	0.08941672830111738	0.16670138552006053
307	0.042165108900265	0.06727526185664014	0.1433583726861848
308	0.04420060480717016	0.09337555996513336	0.17443921145653196
309	0.03781111780972017	0.09309893003179098	0.15175442835078912
310	0.049698569593378976	0.05587854514285822	0.1528503773096258
311	0.05167888212636551	0.12009027074103984	0.14600560661530695
312	0.029708394037561626	0.07838089171265637	0.15875520366966775
313	0.03788150872325153	0.09555187862043332	0.12827340912531762
314	0.037459081619724235	0.08610709664463127	0.14404099947398574
315	0.04251506154028654	0.08648940759452899	0.1609795683915541
316	0.03750948241491318	0.08532918628631173	0.14301072863896758
317	0.04924755003026559	0.1272161826363934	0.1606664185026444
318	0.04023990965068275	0.08302510662034032	0.1503988759098227
319	0.04600190619338801	0.09704411624465634	0.17015981064048455
320	0.0458858586195024	0.115625970987798	0.13131797991129365
321	0.04503153474163791	0.06536483826286123	0.14519507399804593
322	0.044707227020113226	0.10721001707500197	0.16363705041966972
323	0.033085693575084583	0.0837485193822527	0.17922690444100692
324	0.041675071542657594	0.039911889982899025	0.16606560137635806
325	0.03294523931449874	0.08524083627701841	0.14505175332981946
326	0.03276862379369916	0.04495847097148877	0.13463662462482895
327	0.044517402396869576	0.06112943411555768	0.1561486144066582
328	0.0403651358397715	0.11635427326845404	0.1403051338393164
329	0.042578036024678946	0.11057831223822005	0.10866765796491154
330	0.041576469750644794	0.06554976183113655	0.15976410831349225
331	0.043351500121591356	0.10951636279099346	0.16969112928289568
332	0.03327188172986345	0.11599010948457039	0.15030394764597527
333	0.040546782848428206	0.0903379990055303	0.14485771735305566
334	0.03426759438022102	0.04668304694535042	0.15444837739415992
335	0.04491816558441871	0.09505658545336479	0.1445788065567306
336	0.048843184195563896	0.10345441665125914	0.15072102683896013
337	0.050317248623793956	0.10920066768442153	0.1419563824149938
338	0.0398510298844896	0.08445249695066345	0.16807585257279192
339	0.03459365650748103	0.08889118980660204	0.13610925484693345
340	0.03533094385769218	0.07311728183525672	0.15865416349096
341	0.05075525169641702	0.09845015851328334	0.17362303029785822
342	0.04780745907643752	0.13008013541167276	0.17742222673139682
343	0.038400624988140016	0.10525117590237626	0.15464123970063617
344	0.03063679122167423	0.10590830912095979	0.1410170869124732
345	0.032866486759991057	0.053004284781427734	0.15915350682723087
346	0.04579544331508019	0.10302554219006604	0.16388809599437684
347	0.04414517880028447	0.121130422307719	0.17607988228272184
348	0.03573339510001134	0.08049710509556159	0.13223279000615287
349	0.036120993627944575	0.08422734240687205	0.15254467966571936
350	0.03883059739264266	0.11874033692607955	0.14955072339145306
351	0.04120514735820132	0.06876365915573512	0.12150442027986608
352	0.03535132957200814	0.11051105640239896	0.12052691049558169
353	0.0314615363421927	0.10040362369344483	0.15147855188441517
354	0.04230167321756845	0.0704673397250952	0.1598939850553851
355	0.03777006211921778	0.07214925585440701	0.14605099810415811
356	0.04329983174623799	0.11331823877709107	0.13667982001442688
357	0.03965356801311614	0.09395596220309499	0.14831415821254681
358	0.049885106607721094	0.09453063401119374	0.1528987533799532
359	0.04934671589450031	0.10105561385457466	0.15798732837932045
360	0.04362846001317598	0.09703265736581239	0.16510356814169758
361	0.0508709932836346	0.07956587286001934	0.15366656277326862
362	0.042261551258333786	0.07962738185437862	0.1524377820157229
363	0.033179084543744644	0.11897217495214382	0.15064676833022198
364	0.05669238602192417	0.1419601781219503	0.17227163316466454
365	0.04192992442511293	0.08485761384960101	0.14926406061933
366	0.04816089640451394	0.0886279698500545	0.18097665128450963
367	0.0366273895774802	0.09319276297106217	0.1352627671052348
368	0.04587369418553111	0.09728412338024929	0.16208370728123153
369	0.03837167151815969	0.0839216567534139	0.1429816694830453
370	0.04408020380962011	0.07528570165470275	0.16352107372604946
371	0.0437658955426782	0.06619422483414339	0.14981805658085864
372	0.03814970789568786	0.07805598072748246	0.14299120856867753
373	0.0350621872025018	0.08316108655585837	0.15528294709153448
374	0.03130742838320329	0.09485074371872919	0.1805481097029168
375	0.05909009879954168	0.0807298682654418	0.18046105628609638
376	0.03967569060671165	0.10189787004794379	0.16054380258477025
377	0.0433427778331832	0.06017479821904886	0.14768115792904396
378	0.04984693943477101	0.1144055483003465	0.15216945855109354
379	0.038512032510217196	0.11984187060868316	0.14983141133270542
380	0.046591765929085885	0.07854650952181605	0.15856132343554633
381	0.05192114781652791	0.09775162079020788	0.1648822465385552
382	0.05217325465966923	0.06271021753926727	0.15097006506368557
383	0.04399316475512604	0.0933775547879276	0.180099898496087
384	0.053612084634814205	0.08800968149545249	0.16719513992923343
385	0.05044750079333415	0.12247042558276834	0.16396401367712196
386	0.04680772285664508	0.10094324637528596	0.14959962869299612
387	0.041319624590162765	0.06107774062851755	0.16606048755534344
388	0.03833568541887198	0.07494126421309584	0.12776245669182615
389	0.04385040105079612	0.10964019694494906	0.16086826311450847
390	0.05355074195780443	0.08068852715928274	0.17052648753391983
391	0.04244145271428103	0.08440887486289701	0.11833962682095128
392	0.04013592862615836	0.10025897357737985	0.1621454509621641
393	0.0480832558312526	0.09883504177640845	0.16354185079700728
394	0.04313059117839017	0.08094606907454951	0.13318754879990408
395	0.051397630249080346	0.07069218060327635	0.1613015677704141
396	0.06453006435550128	0.10202040646502285	0.15232770907472007
397	0.05415147551114974	0.05522213244992158	0.1596391807376204
398	0.042282549763761834	0.1043560090922967	0.169751883670248
399	0.03666700338912772	0.09577562571987572	0.135656186134156
400	0.045695441441004965	0.11260947778098852	0.14330225921911952
401	0.04005279141729342	0.08627885990597038	0.12892921463816107
402	0.04074619885851872	0.0659964869887282	0.15082181697799885
403	0.04346360782465539	0.1225011401116378	0.16603444612718707
404	0.04319968395065072	0.1266640575236892	0.16889069617120353
405	0.04079919741521977	0.08243322109745792	0.1519137010099696
406	0.032775983906193865	0.0975036095602055	0.1392216151716614
407	0.036515503647109544	0.06802062319021182	0.15559163077008803
408	0.032474112811318415	0.08589282803121721	0.14610692439836206
409	0.03623921324281982	0.10225171707099562	0.16561917380871252
410	0.043737379799549156	0.09431509060245023	0.14963284920379483
411	0.04457093341558483	0.09859702356684094	0.16865297357694392
412	0.049247456915076815	0.102798658902468	0.1673734953953506
413	0.04647116483415211	0.060148244132194814	0.16632825927066483
414	0.05072348746407976	0.10030827835977985	0.16680443827077893
415	0.050523702336746495	0.06828499113898139	0.1787150625231258
416	0.034590368151598785	0.08042434934465192	0.172267308860875
417	0.0449521346749515	0.03736916060965432	0.15601030920926265
418	0.02840838236089117	0.09571422169388205	0.14317347933625907
419	0.03908776796110807	0.06338055617493227	0.14635372319791973
420	0.049132666527641346	0.11501135370989295	0.14849796783484168
421	0.033438806836809776	0.10325010926738043	0.1499893841833412
422	0.03863751029957847	0.056077944529257344	0.16508072902687262
423	0.0377080628759868	0.10614749657769447	0.1526871193043731
424	0.034682536384111014	0.07050021049577622	0.1622968359225001
425	0.03196960690042224	0.07763961630293108	0.15501265990929866
426	0.04041928590504853	0.10589837887915378	0.166289720409177
427	0.05059729916596427	0.09473583728130186	0.1825452905776172
428	0.04103435429797722	0.06377441146491598	0.18079209585775713
429	0.05059859839662471	0.08787635875653048	0.1539020375020843
430	0.049275226786145286	0.07705095745939404	0.1678754082949828
431	0.04306679777670812	0.08189863908696542	0.16588461059223172
432	0.03987747790732365	0.10778837565383617	0.15048614410949052
433	0.04683324051785197	0.07249293337332423	0.15254686844970217
434	0.04605300429879477	0.0860580808865366	0.17456915616921728
435	0.040005654871233726	0.11183059767763759	0.13103079808284052
436	0.04357589436529994	0.0926678063781506	0.16418915744703386
437	0.041099447545979	0.08707698489165804	0.14207424721802348
438	0.04101723804473624	0.08600984669929401	0.1817285356412001
439	0.044868092098843085	0.10427569878325431	0.14720444163048543
440	0.05126309177487891	0.12928267770703794	0.15642826003547983
441	0.03581278679705631	0.08384187124934522	0.1718532831864863
442	0.03543763805775517	0.08548839046854444	0.13506634661469838
443	0.030278318331146886	0.09344433889980865	0.13875811516740758
444	0.03783536305087955	0.0687594929149107	0.15492459657420637
445	0.04206070367001428	0.08909246872978233	0.17361731048444753
446	0.04160696299876903	0.06257450058832849	0.16089719444436093
447	0.04185731234319995	0.08786777397124414	0.15797233839941838
448	0.04839650698956002	0.09180002220820056	0.14695836534610293
449	0.042723359639416786	0.12120542332753344	0.17475277081587157
450	0.04571613518687256	0.07962874953934783	0.1483270485150213
451	0.038831137680732736	0.0535223380041296	0.15606446556128062
452	0.04478132013952138	0.13106752401427213	0.13542969721547807
453	0.039057298392274176	0.08616368050187674	0.1500156123786211
454	0.04528300977375802	0.09403042822939586	0.16048130218650772
455	0.039455113464469775	0.10102333429965649	0.11788358907789634
456	0.04520040980010589	0.10127342628942809	0.1763629598000967
457	0.04161114107062631	0.09598688876498561	0.15817248207156553
458	0.04567362687231596	0.07602705270803141	0.14437541606562354
459	0.03591763279549042	0.09531908410790509	0.14974091300148662
460	0.038583973736396084	0.06578542715613465	0.15490834856578486
461	0.03600591015464928	0.08924659225854965	0.14160050506570585
462	0.03805389579676711	0.090371964557859	0.1350843906672949
463	0.037815889422321405	0.09528541296766938	0.12883491378659198
464	0.039165588325543024	0.08772578006204218	0.17928113646983393
465	0.04004053858085699	0.07973446601945187	0.14755443986342312
466	0.046864080907801	0.09396880272758196	0.15165541555099224
467	0.05482976796449423	0.05551885876788452	0.14479882258288307
468	0.0412339168075631	0.09992623131466843	0.15267022133822028
469	0.038542796581395464	0.08472000332888065	0.1387354399567487
470	0.0387131760606408	0.09009386616740259	0.15088223871866654
471	0.04021230705051123	0.08057395951250597	0.14286644587669126
472	0.044742630837850635	0.09116314191215269	0.1548904689005052
473	0.03305839957109381	0.1245265386023787	0.1396804106754612
474	0.04088299937290259	0.09313918056282891	0.14963418165978867
475	0.04209730736574573	0.09681096383952104	0.17072251290195817
476	0.0407755025226599	0.06548124378028837	0.13909784598710812
477	0.03348022737631463	0.07451820272111384	0.15109384943298632
478	0.04081230631640015	0.07841096541656888	0.13479629624023615
479	0.05460588347832155	0.07647532447748824	0.1739259056143395
480	0.04072366974524251	0.09738580834900859	0.13543105733332783
481	0.03431645632311464	0.08847519211020585	0.14220420171789028
