"sampleID"	"kd_x"	"kd_y"	"gc_x"	"gc_y"
"AG0229-C"	-15.906574221421	13.5535433079992	-15.91462053	13.53975987
"AG0231-C"	-15.9069087868835	13.5526142932478	-15.9081272	13.50907244
"AG0232-C"	-15.9079322756672	13.5568818128523	-15.88636538	13.50828642
"AG0263-C"	-15.9112714354425	13.5486163011602	-15.94023524	13.48565928
"AG0442-CW"	-15.9040877226286	13.5555680134769	-15.88039724	13.51638552
"AG0445-CW"	-15.9061703088973	13.551566222435	-15.90874438	13.52696054
"AG0446-CW"	-15.9173750433689	13.5556180265084	-15.92591678	13.54879262
"AG0448-CW"	-15.911798660951	13.5540287333649	-15.91735563	13.52360731
"AG0450-CW"	-15.9125817834463	13.5499391361988	-15.93695773	13.47260358
"AG0455-CW"	-15.9117198380483	13.5573400245526	-15.90283122	13.50719354
"AG0456-CW"	-15.9170301643714	13.5558152784236	-15.9315708	13.52943279
"AG0460-CW"	-15.9107295407019	13.5532967699666	-15.88485964	13.48160078
"AJ0023-C"	-15.8415272624174	13.3002847954516	-15.74874827	12.71042341
"AJ0038-C"	-15.8620458186794	13.3323099610749	-15.76247185	12.75434619
"AJ0039-C"	-15.867993927504	13.3773428461291	-15.77775842	12.81881534
"AJ0049-C"	-15.82657909877	13.2544599264857	-15.49140803	12.83553269
"AJ0056-C"	-15.8742299128662	13.3923209190353	-15.72736977	12.76526895
"AJ0059-C"	-15.8410453810188	13.2842496480606	-15.79514931	12.80307436
"AJ0061-C"	-15.8920003735779	13.3983854045312	-15.80425565	12.90019089
"AJ0071-C"	-15.8832538492583	13.3553299009637	-15.78461569	12.7261305
"AJ0072-C"	-15.886003520571	13.399380544219	-15.76976205	12.70646473
"AJ0085-C"	-15.6479762093642	12.0045274837499	-15.74571073	12.67014711
"AJ0097-C"	-15.8790020749251	13.3981535863938	-15.80699399	12.95289688
"AJ0107-C"	-15.8220840308118	13.1586807620105	-15.50978624	12.70908819
"AJ0113-C"	-15.8715961648765	13.3559921882644	-15.79795641	12.97078738
"AJ0117-C"	-15.8674176650424	13.370912412945	-15.8184253	13.01745002
"AJ0120-C"	-7.27682307924732	10.9475106551051	-6.48126989	10.32174294
"AJ0121-C"	-9.28801116599884	9.61583650593078	-7.44297399	10.32441364
"AJ0122-C"	-5.92116921987784	10.9943826255443	-6.78079633	10.33334326
"AJ0123-C"	-7.25361029094829	10.7830931693193	-5.92305923	9.80465088
"AJ0124-C"	-9.39802525724646	8.94341059744343	-4.22543131	9.20780752
"AJ0125-C"	-6.50788397468273	10.7920818001373	-4.47171479	9.5160865
"AJ0126-C"	-9.34220512407946	9.44443532708306	-6.86818481	9.95115603
"AJ0127-C"	-9.43067937795115	9.46292402375517	-6.68179714	9.82217843
"AJ0131-C"	-15.8591452291354	13.3312870312022	-15.78279168	12.82230204
"AJ0133-C"	-15.8667529994356	13.3909508504387	-15.77280178	12.79496916
"AJ0138-C"	-15.8335220921615	13.2565845272863	-15.8168242	12.88583116
"AJ0140-C"	-15.876622696419	13.3982874754535	-15.8054326	12.85936974
"AJ0145-C"	-15.8697813103836	13.3912084949115	-15.81910559	12.87310332
"AJ0155-C"	-15.8610550342936	13.3139181858405	-15.79059618	12.80884474
"AK0045-Cx"	39.9753342272475	-3.44145637093448	39.24371933	-2.64068423
"AK0062-C"	39.9396070943878	-3.48290305951874	39.58601497	-3.73343145
"AK0063-C"	39.9538763150463	-3.49058187458831	38.1292964	-1.22154968
"AK0088-C"	39.9526621994168	-3.51072512408221	39.71689318	-3.26205553
"AK0099-C"	39.9824075349739	-3.48078206844947	39.53247937	-3.12742231
"AK0102-C"	39.9617755144478	-3.51646889646033	38.06523498	-1.13178413
"AK0106-C"	39.9758985453287	-3.48950190008502	38.24960944	-1.61571533
"AK0109-Cx"	39.9747678508416	-3.46615020528301	37.99830623	-0.97720759
"AK0116-C"	39.9338281497756	-3.53287776653361	37.38608188	-0.17970499
"AK0177-C"	39.1666051250805	-4.66602599725995	39.43416535	-4.62609504
"AK0203-C"	39.1639908419155	-4.70146204308349	38.93256845	-5.10016226
"AK0207-C"	39.0986640524246	-4.79890553991843	39.4089308	-4.47637646
"AK0211-C"	39.8269410528864	-3.71032176712195	39.3283019	-5.09726663
"AK0212-C"	39.1002000497525	-4.73790217417866	39.29338005	-4.84923142
"AK0213-C"	39.228083032139	-4.56455187716082	39.25115181	-4.93178429
"AK0214-C"	39.0863806906903	-4.81469168296451	39.43816072	-4.25037312
"AK0215-C"	39.0879538155416	-4.81625939947855	39.28747824	-4.86382624
"AK0226-C"	39.605770679229	-4.01368621167102	39.36839339	-4.61572567
"AK0235-C"	39.0332196384267	-4.86141442991117	39.13032594	-5.19328711
"AK0236-C"	39.0308493782054	-4.85692235763925	39.0806912	-5.50311118
"AK0237-C"	39.0752565649535	-4.74972617129957	39.15262724	-5.1724409
"AK0238-C"	39.1083278885837	-4.76615763213818	39.41860993	-4.56677706
"AK0239-C"	39.1177117343974	-4.70001308632913	39.01886608	-4.82282565
"AK0274-C"	39.0592541507267	-4.82346056697225	39.14571377	-5.412484
"AK0278-C"	39.0938308875443	-4.80031338844596	39.25555587	-4.92538803
"AK0279-C"	39.0875607296353	-4.76658328685122	39.28293714	-4.66779545
"AK0280-C"	39.0435503273593	-4.82683252749105	39.14452521	-5.22559359
"AK0281-C"	39.0461136092942	-4.83623535570171	39.09488044	-4.46301772
"AN0007-C"	13.5834801862624	4.37056148063592	12.23849997	4.86272972
"AN0008-C"	13.5438688253512	4.33057832277725	13.4464017	4.42126369
"AN0009-C"	13.7246277348176	4.59884518820477	12.23571896	5.26824597
"AN0010-C"	13.5744349762802	4.35754835674328	13.847657	4.55796375
"AN0011-C"	13.5644719575319	4.34991514530059	12.86741763	4.72686744
"AN0012-C"	13.5795864510485	4.36467340991864	13.37812712	4.69441789
"AN0013-C"	13.6184152547014	4.42185706747135	13.11354599	4.90225514
"AN0014-C"	13.6303253479724	4.44120584870161	11.82036649	5.28928
"AN0015-C"	13.5550932743233	4.3408689768181	13.54926304	4.37540778
"AN0016-C"	13.8765554153482	4.83124270020755	13.28032582	5.40010792
"AN0017-Cx"	14.0021196732127	5.05720788896942	10.82247687	6.10054777
"AN0018-C"	13.7816815148217	4.71742600270206	12.04674126	5.39743069
"AN0019-C"	13.5683190257168	4.34301422168639	13.63610185	4.32717286
"AN0020-C"	13.5478978325427	4.33108025875047	13.61276497	4.46738456
"AN0021-C"	13.8695918276358	4.80965209802711	11.57814558	5.55810711
"AN0022-C"	14.3701888877009	5.6458907472281	12.40674155	5.62757367
"AN0023-C"	13.9698493142524	5.03503726897601	10.76685313	6.095411
"AN0024-C"	14.3955431291751	5.66685736312551	10.99483511	6.28450139
"AN0025-Cx"	13.8464910280822	4.84796594165596	11.09805487	5.65959008
"AN0026-Cx"	13.9198885674294	5.00078126955998	10.86849402	6.17057681
"AN0027-C"	13.8273514763237	4.74418117737246	11.99124575	5.70728822
"AN0028-C"	13.7614057189367	4.64666046860244	11.36061674	5.51987862
"AN0029-C"	14.3481942145238	5.64313861931238	12.39520534	5.75585204
"AN0030-C"	13.9254558203976	4.9076547092324	11.54293884	5.88966557
"AN0031-C"	13.8869001981163	4.87068557213469	12.39836813	5.51706873
"AN0032-C"	14.4446037072008	5.72838425119167	11.9357482	5.76842812
"AN0033-C"	14.2857880720619	5.4866515766755	12.63614025	5.42788887
"AN0034-C"	13.9295707905778	4.94854034279163	11.73824518	5.78533255
"AN0035-C"	13.8166130936764	4.74938489799316	12.61452591	5.2876975
"AN0036-C"	14.3708755493172	5.61870688293256	11.26178909	6.09174025
"AN0037-C"	13.8506438588585	4.80088134324977	11.01454631	5.81484063
"AN0038-C"	13.9349522097684	4.93672039698594	10.66934299	5.92519682
"AN0039-C"	13.9311719785385	4.95054562919596	10.05468083	6.08560047
"AN0040-C"	14.0410311364577	5.12112549746051	9.46549653	6.42946704
"AN0041-C"	13.886736633141	4.90095479182445	11.27990804	5.78647347
"AN0042-C"	13.9297242941094	4.95924745513392	11.71540159	5.74894013
"AN0043-C"	14.0245178663411	5.07580088121377	10.58545389	6.14692512
"AN0044-C"	14.4623964657988	5.74763478763683	12.67986534	5.86018729
"AN0045-C"	13.8238448857287	4.82224354757079	11.51966765	5.67692773
"AN0046-C"	13.8318506328469	4.79588456523539	11.43836505	5.86980437
"AN0047-C"	13.8754673919881	4.81745584628592	11.37998898	5.73065315
"AN0048-C"	14.3787916061845	5.63908195193267	11.65658581	5.85669861
"AN0049-C"	14.0158024557077	5.07513686627699	10.84386293	6.08554739
"AN0050-C"	14.3342216514463	5.62968435931784	10.50437791	6.16835625
"AN0051-C"	13.8768604810439	4.83589032039489	11.32386396	5.75467279
"AN0053-C"	14.3964768179061	5.71664818738582	11.52132948	5.89996291
"AN0054-C"	14.3857378175737	5.72457781131778	12.00391163	6.15327159
"AN0055-C"	13.7934409113678	4.73165401701256	10.79913503	5.94045095
"AN0056-C"	13.9980454397688	5.0248803568636	12.03757361	5.73378079
"AN0057-C"	13.8006309565642	4.78210661367356	11.44633797	5.68223719
"AN0058-C"	13.9953717972273	5.09985269968878	10.15492782	6.39112328
"AN0059-C"	13.9044210091395	4.99278206261436	10.19036836	6.09223877
"AN0060-C"	13.9244432448267	4.92157807092764	11.82016649	5.79608302
"AN0061-Cx"	13.7697591223459	4.69432185457566	11.23620447	5.5372421
"AN0062-C"	13.8929152083337	4.8853591572044	11.65625001	5.73637336
"AN0063-Cx"	13.8795933234423	5.14054111396624	9.8299892	6.41176014
"AN0064-C"	14.2093125783733	5.33675811748946	10.92847975	6.11582796
"AN0065-Cx"	13.9736653380189	5.12283909753781	9.59333193	6.32048806
"AN0066-C"	13.7244986517086	5.25644019237796	6.3521472	7.47435865
"AN0067-Cx"	13.8955603713402	4.93691959804378	10.29896689	5.79185139
"AN0068-Cx"	13.734601466085	4.63282105913681	11.32142807	5.65984048
"AN0069-C"	13.9446441329328	5.0071671525814	10.23889556	6.26623739
"AN0070-C"	13.6566672121483	5.30349898964476	6.67098659	7.39390086
"AN0071-C"	13.98409922866	5.23409948294621	4.07000319	7.76602692
"AN0072-Cx"	14.3845222122655	5.69478094087901	10.27522269	6.13316961
"AN0073-C"	13.846775487544	4.79629090945383	13.20414647	5.29763286
"AN0074-C"	13.878363947475	4.82287097285298	12.16684918	5.59054912
"AN0075-Cx"	13.8579961575361	4.76643929139275	11.05614805	5.70232195
"AN0076-C"	14.3667411764441	5.60812375779301	12.44423475	5.80485795
"AN0077-C"	13.8566108713542	4.76237436466346	10.60574714	5.79672598
"AN0078-C"	14.0079142523063	5.09818001423954	10.36146616	6.36017648
"AN0079-C"	13.8368206229955	4.78118994196474	11.48219125	5.56285382
"AN0080-C"	13.706025463472	4.5763365617672	11.77961898	5.58962612
"AN0081-C"	14.0463420870765	5.02192975351278	10.56291322	6.05974347
"AN0082-C"	14.0493748729778	5.17052270089605	9.50247039	6.35374671
"AN0083-C"	13.8067037447843	4.78188354471585	12.79212401	5.23650481
"AN0084-C"	13.8888548615931	4.83499001454097	10.73131864	5.76069752
"AN0085-C"	14.4198240901485	5.71451580567632	14.30114231	5.39402423
"AN0086-C"	13.9159240287139	4.92621277094852	10.77977386	6.19262498
"AN0087-C"	13.8324454602382	4.80773792454052	11.03296222	5.83230104
"AN0088-C"	13.8712509864919	4.81587506944084	12.3625188	5.51763111
"AN0089-C"	13.9370113256124	5.01535876975656	10.02932547	6.1780252
"AN0090-C"	14.1854108416381	5.31830667066068	10.65386656	6.17507226
"AN0091-C"	14.159618689221	5.2129921783988	9.72416141	6.54235355
"AN0092-C"	13.91485170379	4.94895408916218	11.0546979	6.1178915
"AN0093-C"	13.8784365940882	4.81517694461162	11.88557874	5.89082143
"AN0094-C"	14.1016011361417	5.33473727681981	8.39098535	6.88378819
"AN0095-C"	14.3814909278924	5.66901189591028	12.74718056	5.75113731
"AN0096-C"	13.9191036276975	4.87718587734112	12.9523983	5.32487555
"AN0097-C"	13.8563550265762	4.80481451386852	13.04582353	5.33881754
"AN0098-C"	13.9490760747695	4.98179031944605	10.44247398	6.06082479
"AN0099-C"	13.7088027633655	4.64990443697632	13.33221667	5.0846325
"AN0100-C"	14.1550504519814	5.34821146328133	10.31407997	6.25346937
"AN0101-Cx"	13.8931099593749	4.95147527461944	9.50785982	6.042452
"AN0102-C"	13.8116798789841	4.72601364924208	11.77367737	5.50555069
"AN0103-C"	13.8669715026623	4.86169472892475	12.13475663	5.67794368
"AN0104-C"	13.8331651656271	4.76400902797049	11.52324855	5.65723452
"AN0105-C"	14.0154947675589	5.06977413249268	10.05313023	6.44839881
"AN0106-C"	13.8506587698993	4.81680305794607	13.03774366	5.35557407
"AN0107-C"	14.4355540869089	5.73456193999639	14.23740322	5.45600983
"AN0108-C"	14.0041679927353	5.02672115273586	10.50670711	6.23615688
"AN0109-C"	14.440866539706	5.75330208871287	12.96751563	5.83624951
"AN0111-C"	14.3558764091341	5.59215607136645	11.38612302	5.80980718
"AN0112-Cx"	13.8471650831482	5.1770983896916	7.21913096	7.29728355
"AN0113-C"	13.7856966795489	4.7298643917654	11.71759795	5.7134895
"AN0114-C"	13.9717807742395	5.0096111196856	11.41175586	5.90630615
"AN0115-C"	13.8059554794263	4.70799756801304	12.10065262	5.59882984
"AN0117-C"	13.8768669246083	4.86416765659676	10.83356357	5.81523654
"AN0118-Cx"	13.9091138572399	4.99535756211766	11.99080817	5.74428338
"AN0119-C"	13.9055698564099	4.86035162677509	12.08191244	5.57783518
"AN0120-C"	14.0421696431771	5.18395282947296	9.70314016	6.39407138
"AN0121-Cx"	13.9673290495278	5.16545888260825	8.47014305	6.66379697
"AN0122-C"	13.554497805154	4.33719832399694	12.79753917	4.5421484
"AN0123-Cx"	13.5917324362963	4.35317427114133	13.08313247	4.75617226
"AN0124-C"	13.6248865912846	4.41795210617316	12.10502762	5.09344977
"AN0125-Cx"	13.5665365018854	4.33794873888372	13.25874594	4.43799308
"AN0126-C"	13.5388794606256	4.32242041697905	13.0268575	4.58101638
"AN0127-Cx"	13.5868577182283	4.3571792121182	13.50491377	4.56970733
"AN0128-C"	13.5964837789629	4.385160305251	12.57383936	4.96996026
"AN0129-C"	13.5653564185913	4.3549627886922	12.84511647	4.79111518
"AN0130-C"	13.608772557298	4.36633095602414	12.92854112	5.12031512
"AN0131-C"	13.5695046875015	4.37046287066608	13.31267652	4.7385763
"AN0132-Cx"	13.6180690942609	4.43267711201305	10.8762866	5.23883822
"AN0133-Cx"	13.7432883729303	4.6454729227363	11.79042054	4.76998033
"AN0134-Cx"	13.7709484449834	4.71773943810627	11.43264806	5.41434197
"AN0135-Cx"	13.7920014704654	5.12704674363031	5.8155557	7.2983137
"AN0136-Cx"	13.6141173242074	4.45007108420219	11.95898778	5.25717249
"AN0137-C"	13.5896078036343	4.34970467709073	12.59749348	4.57394677
"AN0138-C"	13.5616601444244	4.33415431567061	13.16997586	4.47161134
"AN0139-C"	13.5735607063996	4.35634644157746	13.5574706	4.52983392
"AN0140-C"	13.5582136056527	4.37226519544012	13.05590317	4.56070504
"AN0141-C"	13.681900875202	4.52265745252675	13.11397104	4.98218271
"AN0142-C"	13.5631700126294	4.35361599790361	13.56252149	4.48185954
"AN0143-C"	14.0562056860332	5.19333949251597	8.88820502	6.37468461
"AN0144-C"	13.5543044225478	4.33379812857815	13.62208959	4.40631627
"AN0146-C"	13.5767412843159	4.34425041048456	13.33552229	4.50876352
"AN0147-C"	13.556075379833	4.35522910542662	12.86686164	4.91684878
"AN0148-C"	13.5873547917042	4.37361163146146	13.70134314	4.49609819
"AN0149-C"	13.8393276081986	4.9093955993997	8.77592232	6.24332963
"AN0151-C"	13.5505084985937	4.34715139139473	13.18303777	4.57315693
"AN0152-C"	13.5441474410156	4.33726741888595	11.65272286	5.00632868
"AN0153-C"	13.5612516795112	4.35713235819685	13.56986011	4.56917098
"AN0154-C"	13.5468802153448	4.3301644674955	13.53423963	4.31985395
"AN0155-C"	13.5660970528531	4.34887084300316	13.22414954	4.54160322
"AN0156-C"	13.6722681561279	4.49710056402161	12.53852528	5.09076218
"AN0157-Cx"	13.6035825648939	4.38780050489353	11.26385116	5.35207081
"AN0158-C"	13.7268472464963	4.5971293842645	13.30462643	5.03481571
"AN0159-Cx"	13.5856620290449	4.39160758654354	11.45009423	5.01601435
"AN0160-Cx"	13.6172235403404	4.39739520279587	13.2631138	4.76650964
"AN0162-Cx"	13.5846274496894	4.38791990316967	12.54260533	4.96289734
"AN0163-C"	13.6074680312271	4.41455884754622	13.08495203	4.84353066
"AN0164-C"	13.5809873382977	4.38126994737539	13.43517143	4.68400209
"AN0165-C"	13.8031822404065	4.72072752981213	12.67501645	5.10211
"AN0166-C"	13.5477948770343	4.35730579134061	13.04931026	4.51795183
"AN0167-C"	13.5819071788029	4.3814916466028	13.15749344	4.65834134
"AN0168-C"	13.5652463211969	4.34533479250663	13.61263297	4.46742173
"AN0169-C"	13.568343806531	4.34893195779481	13.6048195	4.42459583
"AN0170-C"	13.5598293302486	4.34178175674192	13.3275699	4.44221949
"AN0171-C"	13.5786564300596	4.36743426499198	13.70229061	4.51693947
"AN0172-C"	13.788027128732	4.7580408403049	13.04735769	5.33963383
"AN0173-C"	13.5651875011431	4.34405164862386	13.62115477	4.44508723
"AN0174-Cx"	13.5622828535722	4.34019896469363	13.43470902	4.40281246
"AN0175-C"	13.5439654991089	4.32759309025271	13.33312797	4.52357618
"AN0176-C"	13.5783046452005	4.35662788715571	13.80508826	4.63207938
"AN0177-C"	13.5590387635346	4.34456967812133	13.31600486	4.49551885
"AN0178-C"	13.5571436764218	4.34476716473138	13.59278747	4.50164398
"AN0179-C"	13.5826534623337	4.3392896478513	13.38372272	4.53393504
"AN0180-C"	13.5467684987147	4.341994131054	13.41277782	4.48252462
"AN0181-C"	13.5750996413729	4.35894055563469	13.26955967	4.73131597
"AN0182-C"	13.5838614504165	4.37143130320993	13.43641643	4.5848012
"AN0183-C"	13.60723936782	4.38810817047692	13.05107545	4.68537472
"AN0184-C"	13.5884274692086	4.39112757529069	12.60510107	4.93755359
"AN0185-C"	13.5467080431808	4.32434928589557	13.47735376	4.51747117
"AN0186-Cx"	13.5490257490612	4.3493523443238	13.06816635	4.47027812
"AN0187-C"	13.8602025717334	4.8201294051897	11.57111701	5.3894648
"AN0188-C"	13.5606555602702	4.32956665396231	13.41374883	4.47115844
"AN0189-C"	13.6313715247741	4.42825735160575	12.07950455	4.91132249
"AN0190-C"	13.5563212920048	4.33884790492438	13.5685859	4.40450298
"AN0191-C"	13.5892893577888	4.36546054791773	13.041517	4.81102787
"AN0192-C"	13.5645694414287	4.34594447660541	13.45592772	4.52062518
"AN0193-Cx"	13.5742571418436	4.34938267612241	13.66406321	4.44023155
"AN0194-C"	13.5330453214765	4.32730362125747	13.19215904	4.50232055
"AN0195-Cx"	13.5532196950402	4.3432058639789	13.13374451	4.56658551
"AN0196-C"	13.5985305907275	4.36454077894745	13.17928252	4.66947929
"AN0197-Cx"	13.5415329253869	4.31071778862908	13.02893218	4.87151709
