x,y,sampleID
25.610842585050328,10.120633941837761,tsk_177
35.03385937259678,8.012167574758791,tsk_6069
32.05688814456984,26.644177380639672,tsk_11493
13.100270380315688,15.250375416557858,tsk_8115
23.396149952356016,29.765287166588056,tsk_11119
10.03826795073945,40.12448555290953,tsk_2628
42.15197733104156,20.89543886130964,tsk_1984
14.545917626775157,36.469888804803134,tsk_6139
5.932465450324706,44.13084615234571,tsk_4125
40.73971996661184,24.325736653582382,tsk_8777
7.142166475598483,26.086266485023728,tsk_902
5.656979031004351,6.537264620415691,tsk_5613
32.06787703698637,46.13713001855775,tsk_8034
25.17814592623214,32.29773328198472,tsk_10721
46.93519377679828,2.807280975745151,tsk_9750
16.89972488664771,1.8487575395289184,tsk_8545
42.90209200686063,13.7695515086492,tsk_7972
20.557094921380966,36.435392671446465,tsk_2593
47.28681493109773,9.536030236251758,tsk_2010
45.57003422877116,32.36287199475247,tsk_6198
8.653343764351838,49.16922895825858,tsk_9332
6.909949137084215,41.74229401097601,tsk_11105
26.164327933913626,44.93107289498676,tsk_4269
41.45972118450575,3.416461572756191,tsk_6078
19.778087645666197,8.170039933328443,tsk_4967
8.848716933708939,7.325527747435668,tsk_2037
40.26868017460863,40.90614681670391,tsk_4299
46.08175238623489,41.862711404115544,tsk_5214
41.86349286923768,24.561081400138704,tsk_591
29.002474366653537,45.56604253419445,tsk_3870
18.443755347958444,38.8766051159445,tsk_1404
3.343533415595541,31.531438537402288,tsk_2033
39.44994001581781,2.959633689824244,tsk_4938
47.96145249706155,45.98813744562711,tsk_5237
3.8512995815083464,6.777313235637987,tsk_9441
47.458117304699726,46.321802915558166,tsk_11436
28.07880943188827,13.668174092996251,tsk_5982
30.007655562989704,12.020063510348706,tsk_7526
4.250038834835806,34.29589228413735,tsk_8603
13.301101136109875,23.759200054219363,tsk_463
46.78946623363559,24.231218498164196,tsk_2337
27.23993896240385,4.3027263495420875,tsk_250
6.201252362452134,41.30470922713212,tsk_1052
3.1306844241453042,13.641685226982338,tsk_4658
32.43639069287319,42.771939612479855,tsk_9466
47.22978954965821,32.85590321931916,tsk_11317
36.21828902671141,17.16141581053993,tsk_3553
2.861671282734463,19.122804046341123,tsk_7340
4.624069169808745,8.325353124190311,tsk_0
