x,y,sampleID
43.123987537090954,18.154498806144264,tsk_474
48.2338010166591,3.2978412900676695,tsk_7330
20.846958438135296,22.56708184386923,tsk_8897
28.67802452291706,15.653045477306113,tsk_1187
19.640483796875053,30.147601437000183,tsk_532
3.9008066226381892,12.024119671446948,tsk_5477
45.90527446040259,4.018333361426535,tsk_1112
4.8119555933554565,28.14396910079747,tsk_1168
10.139394221729098,25.98737114862492,tsk_3602
16.067178911028478,27.72430343085666,tsk_3299
33.429037713076085,7.492944130545162,tsk_5898
38.87005769439868,42.2416541916661,tsk_8748
48.16923263558391,49.029716150837935,tsk_4108
33.90509272608811,29.672885501605087,tsk_9342
5.108688734470999,9.722920771726518,tsk_10491
45.10356342371107,37.48437670652596,tsk_5372
14.074783152136773,39.26573588252563,tsk_4209
11.598358222198131,31.132713621597475,tsk_5965
43.86691476922007,11.93361770196186,tsk_2133
28.735557608233453,25.349778482536443,tsk_2597
36.48636289961066,44.8704534791239,tsk_387
13.7733598138487,33.712160699303396,tsk_10193
4.5305437630035215,41.830056899845076,tsk_1312
43.826891753347795,26.895409072641712,tsk_2529
3.813881635040591,33.44309558695595,tsk_8122
35.30886915124782,6.541322418739931,tsk_11308
26.147663148335905,40.65782503504408,tsk_9757
46.434016021652724,22.880354586566657,tsk_11609
43.71682845969903,33.26202289316583,tsk_8218
20.293358831870737,7.0608269627134845,tsk_10290
40.81390991255468,32.982314534691895,tsk_11162
26.169238055329554,46.159080378598844,tsk_1147
13.79931223820338,11.808397986148808,tsk_5834
40.23603812450146,47.46906940062868,tsk_2460
16.496175612409427,45.59145433615031,tsk_4032
46.7210560886117,16.691341233996354,tsk_189
16.892771279744274,3.6738321795130275,tsk_9294
42.77816366556958,10.052245186573844,tsk_3388
22.755712347450174,28.110344556106533,tsk_4672
10.162142500857488,46.618737289556904,tsk_6521
30.904304575101968,44.46555118789439,tsk_10125
7.229908575701586,45.449142172100544,tsk_1482
5.7168509678426815,20.615336943974224,tsk_4635
28.52152827726023,4.538442947815547,tsk_9125
17.423173335361806,3.974902660541865,tsk_1041
11.67934229337719,19.249965914483894,tsk_1946
3.817008433155614,16.779271773215743,tsk_10151
25.649994143353794,18.2119241209098,tsk_3635
6.716175645403553,2.703538377482989,tsk_7523
