x,y,sampleID
25.7505473207397,8.35598018388675,tsk_7525
46.739800746638466,0.8966893089338264,tsk_770
42.159386552285014,46.963110498925005,tsk_155
27.546871532364932,17.07576404212937,tsk_3639
28.442681753852188,45.90372887853988,tsk_4128
8.080192990638189,25.670675835175096,tsk_7765
33.36931505706323,17.985099464543527,tsk_9179
46.63808174956675,14.835743595887159,tsk_1713
27.847539927325073,32.47580445498339,tsk_9370
19.10229012441,33.17735122927545,tsk_4451
32.94040453975262,26.193157800341083,tsk_232
46.878504375728724,36.727571931963766,tsk_12069
22.636116419480512,7.550310099435805,tsk_2249
18.24476057332484,17.789164115202148,tsk_5385
44.307352498615614,40.19510798976338,tsk_2854
6.829465910422275,42.36144298693232,tsk_7202
6.818997523169834,37.387288048818306,tsk_9749
38.561794480692676,25.968887529920313,tsk_5043
27.99098485513507,4.418320064129006,tsk_7490
10.020712731453848,31.790135736963254,tsk_221
42.18987598035822,16.077767564184683,tsk_6860
30.706195276686678,43.341889767920335,tsk_7529
31.995903432217805,40.88660214784886,tsk_10620
8.70284185575358,34.8974306969677,tsk_5234
44.134438960609806,45.259241391455134,tsk_5220
6.933599341934379,36.06755893442254,tsk_127
40.123049417751304,23.732249899940165,tsk_1664
16.48664697597286,39.10484403067365,tsk_6874
3.1230012978521167,6.669873312956071,tsk_2608
6.695060725237298,5.797850395028803,tsk_11370
15.40257717125684,16.284413390345208,tsk_1283
9.697186022454911,6.171771619921103,tsk_10128
44.102348249591685,13.969270322614587,tsk_6662
42.75866294141602,3.1737456208412382,tsk_9431
41.87994516436353,31.68805263811436,tsk_9285
45.38007133395603,5.266609395341511,tsk_6442
45.38440480592573,18.5052951532281,tsk_1694
26.62188293321563,2.631351353537884,tsk_7276
7.6975013788289,25.502324243954053,tsk_5399
13.864080780803526,1.49172760664095,tsk_11743
4.049906432526125,26.131276099649824,tsk_342
5.40271530048096,21.428351188218112,tsk_307
26.33369703921209,46.25710967092148,tsk_3486
15.615719190246967,22.13355414937615,tsk_4102
31.58176912858217,11.24786290336275,tsk_528
45.20279930393451,38.52702312597275,tsk_3488
30.434337464712165,46.8095118536462,tsk_11213
3.6549324801283483,33.709327683391145,tsk_10221
12.699589042183288,5.63979179216124,tsk_7149
