x,y,sampleID
10.250345208501294,9.181619950521046,tsk_2082
10.581993952820152,6.000376149677496,tsk_5211
4.926204274306539,7.16764483469478,tsk_5745
5.658428674129382,26.205019787536028,tsk_384
12.693633450341189,31.52128130166749,tsk_2719
10.64857868741161,41.836516514686664,tsk_61
3.5693456063651148,31.36581922806416,tsk_1423
42.58056900251385,46.5477450684866,tsk_7332
13.876098033487967,37.44501248674282,tsk_9471
46.22760260750538,3.002002524788743,tsk_469
47.94832937019828,10.15352192190133,tsk_5658
47.83611257438534,7.672850879631838,tsk_4450
24.954524815763058,42.26041721518598,tsk_7395
37.06709936272914,28.679658286592492,tsk_607
31.654072538359234,4.405710306028254,tsk_9688
48.44323243822218,19.545306325146896,tsk_1487
26.679543285351656,5.780783009046903,tsk_286
29.989258030705358,9.935543312276806,tsk_3305
31.821451653723397,21.36368794834789,tsk_5209
18.208663219146963,44.44555800336329,tsk_10353
23.762204053526908,25.050916104058757,tsk_6915
33.82989690479939,48.689493220400145,tsk_2901
14.443285517075118,29.08813230410496,tsk_2169
44.30741008643142,48.71007933691779,tsk_3364
33.78857998666181,30.02035641443985,tsk_9988
5.711421861788118,2.4304077772247368,tsk_373
34.9238347122857,24.913935698252946,tsk_3637
4.185441890841744,24.375197619203874,tsk_5210
26.301714433564022,14.8851030437086,tsk_473
40.091296796072626,18.690143068931906,tsk_4816
47.037811103863255,41.987172227642986,tsk_6966
8.868432173697048,42.6910468205911,tsk_2561
45.01295905628105,32.59582445856887,tsk_9055
5.934690134025043,6.232716300305697,tsk_10165
47.01171256467666,1.7949561282760023,tsk_6676
45.032845923922736,31.39688244922104,tsk_3103
6.164275360375434,18.60558496915489,tsk_4259
27.909659047473088,5.54999646372643,tsk_6442
48.316674137453916,44.826022065705594,tsk_4402
36.31336522937049,27.456871482055952,tsk_808
2.9633333728385693,38.78348915362388,tsk_4043
14.620344837303932,13.648588917764322,tsk_6829
8.488376523473068,3.1491448558073323,tsk_292
4.065131317292547,20.650962205335063,tsk_7979
25.082963780495703,37.49057813958079,tsk_339
23.61389985455707,46.453736715944494,tsk_1950
16.68216404649263,35.59748807116811,tsk_8723
33.275043346230134,40.675401325201946,tsk_2252
7.8293610066990205,35.68561370905917,tsk_6532
