x,y,sampleID
41.17813052642437,17.352415564175992,tsk_6254
24.408514892532963,11.327791050089834,tsk_2761
8.053469643817802,24.991302713951985,tsk_11681
7.583251852251362,11.20966419199682,tsk_4507
11.827966881821617,46.714650769526806,tsk_4286
47.14258964443426,41.65314219127545,tsk_8010
4.865594010805253,7.996709565459334,tsk_6385
21.261823022352175,4.264938973309249,tsk_27
3.8143119339062963,42.07102723573154,tsk_4221
4.191622112675599,47.66095522879158,tsk_9394
15.625917477680414,34.87315622463037,tsk_8997
24.357838012825432,44.61271486840274,tsk_1903
42.76819107200133,44.492853505679435,tsk_10701
13.548948820372466,30.826150296877778,tsk_2060
31.8703549280774,47.383434487944236,tsk_9839
9.553970433264297,28.25812914409458,tsk_9392
35.056767786422064,42.8147750836353,tsk_5343
12.991365434677384,8.964585717068546,tsk_192
46.14702918372821,46.47084647742228,tsk_7217
46.00504211460563,15.019306949277325,tsk_1007
3.8647439977698284,14.25180960628236,tsk_9305
46.25793688145528,5.138587677279695,tsk_4086
35.49742406482578,14.321816856829868,tsk_6296
6.524766069142775,39.62023022487689,tsk_8323
5.091785489470855,33.50793988127243,tsk_1706
41.077416348401755,34.152811293290405,tsk_2025
23.18891541996471,7.9940852406097775,tsk_11480
14.737535863377548,23.1338545900284,tsk_5562
46.68134588364936,8.999659464044363,tsk_1076
3.3505817622057954,25.990867426920264,tsk_6590
21.669698459244593,31.24241891520187,tsk_8908
9.860629819653902,17.779416026901753,tsk_4975
7.6113383499540035,6.192927917513266,tsk_4354
33.13127893258771,5.937491482832332,tsk_3128
39.79129773334603,4.088522442882127,tsk_80
3.5527996493479215,43.37645797711141,tsk_4981
26.245294725294738,44.46495312822482,tsk_3694
8.156050542650902,16.61424198858782,tsk_2987
39.8152958064539,42.60517083821883,tsk_4488
42.711485602135355,23.21945142633761,tsk_480
23.65071192902239,24.611839501058597,tsk_5429
32.3021121505518,5.384281225356997,tsk_7823
15.079011122981683,8.78525147903842,tsk_6100
36.6946817964807,30.338833483429024,tsk_2133
31.487144304942994,26.458047624927104,tsk_603
45.79337433588519,9.021711530347753,tsk_2537
46.683475781492135,25.892084486637245,tsk_1743
-0.4677864750424128,0.00607886069991892,tsk_1135
45.2419511288647,33.16346339291211,tsk_2089
