	sampleID	sample_weight	x	y
0	tsk_3201	0.004300931091632763	37.1095495543173	8.475178278879106
1	tsk_818	0.004237890753783579	48.35173204322674	43.45275135674894
2	tsk_6279	0.005589090362944523	16.55387891436771	24.72527475399052
3	tsk_5307	0.001372590722701371	29.911025338303286	41.81357999462968
4	tsk_2633	0.0023975773347568665	37.824714579274485	44.561047525050974
5	tsk_3060	0.0032844371506337094	41.05693007468425	41.655483033795385
6	tsk_9200	0.002518185533447093	25.94327699156614	19.70812267341277
7	tsk_7960	0.0019850167145991724	46.78456032660842	24.901893264836115
8	tsk_2228	0.0051074042845823476	18.225449419558515	7.723215720361405
9	tsk_5919	0.003168826991557718	28.72990847834976	19.398955895796195
10	tsk_4964	0.002822684415029993	25.00435927007738	43.221088856019385
11	tsk_9040	0.0017596517159258948	45.26548156037029	17.32261841743697
12	tsk_8637	0.0011828762466043793	27.76287184585584	9.300785017041786
13	tsk_8294	0.0014887280785627684	43.99273665099778	35.575322434235666
14	tsk_11151	0.00202000428146571	44.95476255714746	49.04696993784961
15	tsk_1795	0.0013937286211922815	25.3699865313457	28.940766615022195
16	tsk_11663	0.002509825477440541	42.16346017480873	46.3171204987794
17	tsk_7816	0.001586203055728891	44.4200401417852	37.25441619573131
18	tsk_2791	0.002623318334037397	33.00662923310772	23.30542372662687
19	tsk_9624	0.0017710234530753817	29.95053664571744	8.362819780294176
20	tsk_922	0.0014035749943539365	34.16162734996489	46.19590610333365
21	tsk_235	0.005418688619634958	15.777324002866756	42.761384951228166
22	tsk_7651	0.005194011981061578	49.65374334407856	39.558059043875545
23	tsk_4108	0.0018695930645234386	41.34942203954101	7.777238978274378
24	tsk_8266	0.0014183532183560277	48.08255123573142	12.52237826171674
25	tsk_1213	0.0013904568921558544	44.056750538054	47.766027757385565
26	tsk_10568	0.0020505806117777116	29.697445244729003	34.4922531065051
27	tsk_10814	0.0016935179408911136	44.41213844053179	21.26467174611814
28	tsk_3338	0.0013195073482417166	34.73560182473811	20.368930580152004
29	tsk_2958	0.0016047730420944944	48.46594831026619	9.56102731474798
30	tsk_4586	0.001333320941155622	43.20842225017888	22.48091751992577
31	tsk_5439	0.0023521560580854173	45.55547968557414	22.072708694145607
32	tsk_2122	0.002255976686819434	42.41430657701773	23.621713400742504
33	tsk_5450	0.0012024773404529746	26.31888991460012	28.84687123589816
34	tsk_10332	0.0018991414704616928	43.85371592755515	14.310983857805
35	tsk_10833	0.0018755501475778336	43.81328688668936	33.7197100093463
36	tsk_5581	0.0024532800890365147	36.54230474818759	38.447988780860896
37	tsk_7706	0.0019541744806192683	41.39928150971711	37.184446892414925
38	tsk_8128	0.0021052002681100504	29.94619848991541	33.984874506588206
39	tsk_5829	0.0014999823861449554	26.54141719821707	7.024888019633586
40	tsk_11121	0.005505144160182976	13.32732783146696	12.08019029192801
41	tsk_4894	0.0015598374602992936	29.98656918178144	7.142864361015876
42	tsk_11032	0.0020537109182020854	47.44683967285791	41.25684665710497
43	tsk_10590	0.004820930527210589	17.31450012730684	9.682428796275271
44	tsk_407	0.0035371627210965123	48.85224053737982	34.571614026478926
45	tsk_10615	0.005550765021775857	23.451130914832977	21.969047429674827
46	tsk_11063	0.0018367101574678542	44.3932199712304	38.90759813825576
47	tsk_8888	0.0016420622417561085	32.02147851198494	48.15550360948383
48	tsk_7170	0.0017440434833977622	44.43544186829577	46.85202326035234
49	tsk_2366	0.0012996186035190095	31.713374138733883	30.26167459571702
50	tsk_387	0.0020972962132671416	42.75924638929462	45.93202351114648
51	tsk_3642	0.001404558496429959	27.74245366987568	10.038828143999323
52	tsk_9207	0.0017182229542568096	32.62975779590108	19.69627714303641
