	sampleID	sample_weight	x	y
0	tsk_3201	7.583413539241461e-11	37.1095495543173	8.475178278879106
1	tsk_818	3.6031558377502594e-10	48.35173204322674	43.45275135674894
2	tsk_6279	0.02028052193401136	16.55387891436771	24.72527475399052
3	tsk_2633	6.309481969476284e-15	37.824714579274485	44.561047525050974
4	tsk_3060	7.77917222840352e-14	41.05693007468425	41.655483033795385
5	tsk_9200	3.862976647012063e-12	25.94327699156614	19.70812267341277
6	tsk_7960	7.773928579798445e-15	46.78456032660842	24.901893264836115
7	tsk_2228	0.00018607543239669	18.225449419558515	7.723215720361405
8	tsk_5919	8.297258481310553e-14	28.72990847834976	19.398955895796195
9	tsk_4964	3.461401510681154e-13	25.00435927007738	43.221088856019385
10	tsk_10464	3.942948957307782e-19	47.90552224170644	12.031839016457107
11	tsk_9040	1.0558138776553192e-17	45.26548156037029	17.32261841743697
12	tsk_8637	2.8787903810901844e-20	27.76287184585584	9.300785017041786
13	tsk_8294	1.3731930341733459e-18	43.99273665099778	35.575322434235666
14	tsk_11151	5.384797235592473e-15	44.95476255714746	49.04696993784961
15	tsk_1795	4.655406188793419e-17	25.3699865313457	28.940766615022195
16	tsk_11663	3.453393355894764e-14	42.16346017480873	46.3171204987794
17	tsk_7816	5.404323948920076e-18	44.4200401417852	37.25441619573131
18	tsk_2791	8.875306183827025e-13	33.00662923310772	23.30542372662687
19	tsk_9624	2.372146178997535e-18	29.95053664571744	8.362819780294176
20	tsk_922	7.60840178984422e-18	34.16162734996489	46.19590610333365
21	tsk_235	8.615060064596062e-05	15.777324002866756	42.761384951228166
22	tsk_7651	1.0801898855094457e-06	49.65374334407856	39.558059043875545
23	tsk_4108	5.771030358200244e-14	41.34942203954101	7.777238978274378
24	tsk_8266	1.7536270728016814e-18	48.08255123573142	12.52237826171674
25	tsk_1213	2.507003468208683e-17	44.056750538054	47.766027757385565
26	tsk_10568	9.661182896060538e-15	29.697445244729003	34.4922531065051
27	tsk_9794	3.0380118192684334e-12	30.839318046648817	25.51741609372634
28	tsk_10814	2.356484641475413e-18	44.41213844053179	21.26467174611814
29	tsk_3338	1.136294331374678e-18	34.73560182473811	20.368930580152004
30	tsk_2958	1.5963939081595643e-16	48.46594831026619	9.56102731474798
31	tsk_4586	1.195310226058012e-18	43.20842225017888	22.48091751992577
32	tsk_5439	1.0738963041377651e-16	45.55547968557414	22.072708694145607
33	tsk_2122	5.492769912425453e-16	42.41430657701773	23.621713400742504
34	tsk_5450	1.2717570008488506e-18	26.31888991460012	28.84687123589816
35	tsk_10332	7.850779260424057e-16	43.85371592755515	14.310983857805
36	tsk_10833	1.0458682763205838e-17	43.81328688668936	33.7197100093463
37	tsk_5581	5.909996168155706e-13	36.54230474818759	38.447988780860896
38	tsk_7706	5.814879082275254e-18	41.39928150971711	37.184446892414925
39	tsk_8128	7.804085609158109e-15	29.94619848991541	33.984874506588206
