	sampleID	sample_weight	x	y
0	tsk_3201	7.37417756053088e-12	37.1095495543173	8.475178278879106
1	tsk_818	1.8495918020209614e-10	48.35173204322674	43.45275135674894
2	tsk_6279	3.3399776558075856e-05	16.55387891436771	24.72527475399052
3	tsk_2633	3.46727842073858e-13	37.824714579274485	44.561047525050974
4	tsk_3060	1.5260402086962704e-13	41.05693007468425	41.655483033795385
5	tsk_9200	9.370228208213188e-12	25.94327699156614	19.70812267341277
6	tsk_7960	1.7100950073229428e-12	46.78456032660842	24.901893264836115
7	tsk_2228	8.155853468728078e-06	18.225449419558515	7.723215720361405
8	tsk_5919	6.382994021960785e-13	28.72990847834976	19.398955895796195
9	tsk_4964	4.094494456495261e-11	25.00435927007738	43.221088856019385
10	tsk_10464	6.341924660220572e-13	47.90552224170644	12.031839016457107
11	tsk_9040	2.4586595432776764e-13	45.26548156037029	17.32261841743697
12	tsk_8637	4.5412821704481426e-13	27.76287184585584	9.300785017041786
13	tsk_8294	5.256014152905812e-14	43.99273665099778	35.575322434235666
14	tsk_1795	7.671273351808024e-12	25.3699865313457	28.940766615022195
15	tsk_11663	3.180489281696202e-12	42.16346017480873	46.3171204987794
16	tsk_7816	8.875016014083633e-14	44.4200401417852	37.25441619573131
17	tsk_2791	7.995219188199474e-13	33.00662923310772	23.30542372662687
18	tsk_9624	7.091049118477341e-13	29.95053664571744	8.362819780294176
19	tsk_922	4.1225231362438317e-13	34.16162734996489	46.19590610333365
20	tsk_235	1.5746600379857752e-05	15.777324002866756	42.761384951228166
21	tsk_7651	1.3738386869244633e-09	49.65374334407856	39.558059043875545
22	tsk_4108	1.4359891692244529e-12	41.34942203954101	7.777238978274378
23	tsk_8266	9.04519581274409e-13	48.08255123573142	12.52237826171674
24	tsk_1213	3.852918620919197e-11	44.056750538054	47.766027757385565
25	tsk_10568	5.234958548046992e-12	29.697445244729003	34.4922531065051
26	tsk_9794	8.305361404402455e-13	30.839318046648817	25.51741609372634
27	tsk_10814	2.85781311226125e-13	44.41213844053179	21.26467174611814
28	tsk_3338	1.8853378663224785e-13	34.73560182473811	20.368930580152004
29	tsk_2958	1.2820204771340475e-12	48.46594831026619	9.56102731474798
30	tsk_4586	4.1222479285599025e-13	43.20842225017888	22.48091751992577
31	tsk_2122	7.482003120723311e-13	42.41430657701773	23.621713400742504
32	tsk_5450	2.489148987717858e-12	26.31888991460012	28.84687123589816
33	tsk_10332	2.2245700890611166e-13	43.85371592755515	14.310983857805
34	tsk_10833	5.30161556352997e-14	43.81328688668936	33.7197100093463
35	tsk_5581	6.527913473114386e-13	36.54230474818759	38.447988780860896
36	tsk_7706	5.473985502294677e-14	41.39928150971711	37.184446892414925
37	tsk_8128	4.0467916022013894e-12	29.94619848991541	33.984874506588206
38	tsk_5829	1.4776061650050496e-12	26.54141719821707	7.024888019633586
39	tsk_11121	2.8806867449167033e-05	13.32732783146696	12.08019029192801
40	tsk_4894	1.0356438202181812e-12	29.98656918178144	7.142864361015876
41	tsk_11032	1.965447937147307e-11	47.44683967285791	41.25684665710497
42	tsk_1722	7.61527902394337e-13	30.41579009150465	25.889982834316207
43	tsk_10590	9.988346127045231e-06	17.31450012730684	9.682428796275271
44	tsk_407	2.970715848691997e-11	48.85224053737982	34.571614026478926
45	tsk_10615	5.174074906938389e-10	23.451130914832977	21.969047429674827
46	tsk_11063	1.488735362260489e-13	44.3932199712304	38.90759813825576
47	tsk_8888	4.73323365068005e-12	32.02147851198494	48.15550360948383
48	tsk_7170	1.398283270022676e-11	44.43544186829577	46.85202326035234
49	tsk_2366	7.451180151930524e-13	31.713374138733883	30.26167459571702
50	tsk_387	2.5472504933728345e-12	42.75924638929462	45.93202351114648
51	tsk_1022	4.003066737739354e-13	46.47049280257537	30.649848830186656
52	tsk_3642	5.128524850561327e-13	27.74245366987568	10.038828143999323
53	tsk_9207	1.6988518459417064e-13	32.62975779590108	19.69627714303641
54	tsk_9253	1.7638525109840254e-12	33.55587684656997	37.1200319632494
55	tsk_4393	1.8173886856297152e-13	46.27264352915876	10.911522671391692
56	tsk_8336	5.075810452136196e-13	47.57389920652139	12.484810708691851
57	tsk_687	2.044117014809408e-11	48.74108824667524	21.573300944392543
58	tsk_11027	1.7548792302150709e-10	35.84518934626723	3.1066754937258603
59	tsk_2419	3.1359396756868575e-12	45.49658393815109	5.231526253324676
60	tsk_7716	6.457041020940546e-14	43.6982295419832	32.55571166571051
61	tsk_1973	7.428272331352369e-14	42.110051937979314	32.151364863695946
62	tsk_7684	2.87540786844629e-13	38.69899590818878	43.91733440260973
63	tsk_4910	2.0747164552555577e-11	49.23224488564362	15.166501577880322
64	tsk_2367	7.028576474840594e-12	37.42771082139278	10.752475891424726
65	tsk_5049	3.1788874953165695e-13	39.77340755834654	29.85090490957019
66	tsk_156	1.2954917388631773e-12	37.916119625028784	27.340126083854525
67	tsk_7348	2.180109054851138e-13	44.08422571821583	29.19344225407432
68	tsk_2481	0.0017908327992713024	4.95522968804304	6.767890831928903
69	tsk_2587	2.1284690351694354e-13	40.26738445297236	42.83231469435574
70	tsk_8672	8.279025004602614e-13	43.72126511244841	43.741908165248624
71	tsk_3193	0.0022190235652635617	7.219975647410015	12.853261683977957
72	tsk_6924	6.024623931915447e-13	46.59434628056418	28.83883227458421
73	tsk_571	1.727296574023245e-11	48.74358706986242	18.26425881804892
74	tsk_3046	3.4032360900909684e-05	17.254740936680214	13.644424011580476
75	tsk_6998	4.8687827613436685e-11	26.65062387620821	34.25027989030959
76	tsk_11325	3.0937990487452105e-12	31.72190605456804	10.648276740292618
77	tsk_5488	8.628922625573685e-12	25.889509925426392	15.99664914722304
78	tsk_2022	1.4147007190906823e-12	35.55370053091798	35.23273019738335
79	tsk_201	3.804738332036875e-13	46.998677548355786	13.165106415955597
80	tsk_9127	4.927341382787152e-09	25.55604126630296	1.934907529801838
81	tsk_8644	0.00016593205244046637	2.9415850474921985	28.38053139598041
82	tsk_8433	6.336916298851212e-13	28.237117567601768	44.85010324964887
83	tsk_4118	9.67739776203875e-13	36.50999528366433	27.76540997204868
84	tsk_6984	2.188648182868302e-12	27.06040628443176	14.849363549880906
85	tsk_4476	9.286503688376843e-12	25.96031275409757	17.49343457225773
86	tsk_9881	2.172696225659566e-13	46.59267327115085	11.787752973126228
87	tsk_2114	2.2127707787560177e-12	47.66180419951824	33.44829046497325
88	tsk_10122	2.8237491862255653e-13	39.17761859422498	16.531102876038215
89	tsk_3541	1.5239685166256388e-13	36.686581105356254	18.20650599716833
90	tsk_5521	0.33195675820331316	3.192196941133803	1.6837056834293536
91	tsk_4276	6.259145479993264e-12	38.08985140872507	6.136627723391316
92	tsk_2214	1.2538524271375021e-10	38.51328222531942	1.930764680798162
93	tsk_5355	1.5814180752374538e-13	43.84123989927142	18.23841447080881
94	tsk_835	4.3429250412985323e-13	37.55067682228747	38.5602918037283
95	tsk_3433	3.136511751201478e-05	13.428490809880255	23.204215179962787
96	tsk_10298	1.0834154637463364e-11	27.255273224290463	46.30295624962038
97	tsk_4329	1.4535867931172654e-13	33.79543001815755	19.41155457887007
98	tsk_1699	7.196635440528083e-14	32.67622855558018	43.10159607228869
99	tsk_2517	1.4668856484263556e-13	34.98748504234482	19.57319868077472
100	tsk_8899	4.0210244229349415e-12	25.2272871971335	9.406481346832695
101	tsk_6743	4.330002740072321e-09	48.76906225132126	47.5031613085542
102	tsk_1089	6.107279759562049e-13	46.33970859404192	19.78790264065953
103	tsk_9798	1.5591360285778981e-12	44.64798802816883	5.860382108391389
