	sampleID	sample_weight	x	y
0	tsk_3201	0.0025280591908995002	37.1095495543173	8.475178278879106
1	tsk_818	0.0026242149677606313	48.35173204322674	43.45275135674894
2	tsk_6279	0.002832333788903071	16.55387891436771	24.72527475399052
3	tsk_5307	0.002296399741744635	29.911025338303286	41.81357999462968
4	tsk_3060	0.0024842847053052394	41.05693007468425	41.655483033795385
5	tsk_9200	0.0025238824506455516	25.94327699156614	19.70812267341277
6	tsk_7960	0.002437859983494323	46.78456032660842	24.901893264836115
7	tsk_5919	0.002457801221424805	28.72990847834976	19.398955895796195
8	tsk_4964	0.002491428420167262	25.00435927007738	43.221088856019385
9	tsk_10464	0.0023425450739300606	47.90552224170644	12.031839016457107
10	tsk_9040	0.0023900819609305717	45.26548156037029	17.32261841743697
11	tsk_8294	0.0023328267743099626	43.99273665099778	35.575322434235666
12	tsk_11151	0.002450557266431775	44.95476255714746	49.04696993784961
13	tsk_1795	0.00239375561558279	25.3699865313457	28.940766615022195
14	tsk_11663	0.0024710147058856244	42.16346017480873	46.3171204987794
15	tsk_7816	0.002353699273300608	44.4200401417852	37.25441619573131
16	tsk_2791	0.0025124462997130237	33.00662923310772	23.30542372662687
17	tsk_9624	0.002364776258679058	29.95053664571744	8.362819780294176
18	tsk_922	0.0023914011498586876	34.16162734996489	46.19590610333365
19	tsk_7651	0.0027107483528946885	49.65374334407856	39.558059043875545
20	tsk_4108	0.0024394013512120446	41.34942203954101	7.777238978274378
21	tsk_8266	0.0023567726571085555	48.08255123573142	12.52237826171674
22	tsk_1213	0.002385627046860017	44.056750538054	47.766027757385565
23	tsk_10568	0.0025510825404813564	29.697445244729003	34.4922531065051
24	tsk_9794	0.0025481617917957606	30.839318046648817	25.51741609372634
25	tsk_10814	0.002357798124851042	44.41213844053179	21.26467174611814
26	tsk_3338	0.0023415739120173236	34.73560182473811	20.368930580152004
27	tsk_2958	0.0024226314525774115	48.46594831026619	9.56102731474798
28	tsk_4586	0.0023495213067976682	43.20842225017888	22.48091751992577
29	tsk_5439	0.002397283944631585	45.55547968557414	22.072708694145607
30	tsk_2122	0.002422823724212131	42.41430657701773	23.621713400742504
31	tsk_5450	0.0023516637150836524	26.31888991460012	28.84687123589816
32	tsk_10332	0.002379546662541174	43.85371592755515	14.310983857805
33	tsk_10833	0.0023758475478634256	43.81328688668936	33.7197100093463
34	tsk_5581	0.0024923432153154375	36.54230474818759	38.447988780860896
35	tsk_7706	0.0023699808586997843	41.39928150971711	37.184446892414925
36	tsk_5829	0.0023745703340128867	26.54141719821707	7.024888019633586
37	tsk_11121	0.0028454027646861286	13.32732783146696	12.08019029192801
38	tsk_4894	0.0023639184979081956	29.98656918178144	7.142864361015876
39	tsk_11032	0.002562286823084964	47.44683967285791	41.25684665710497
40	tsk_1722	0.0025401456896747905	30.41579009150465	25.889982834316207
41	tsk_10590	0.00284295477884373	17.31450012730684	9.682428796275271
42	tsk_407	0.0026008949320747553	48.85224053737982	34.571614026478926
43	tsk_10615	0.0027387068668863444	23.451130914832977	21.969047429674827
44	tsk_11063	0.0023786272566492443	44.3932199712304	38.90759813825576
45	tsk_8888	0.0024029823729896423	32.02147851198494	48.15550360948383
46	tsk_7170	0.002401019754765983	44.43544186829577	46.85202326035234
47	tsk_2366	0.0023945163655438883	31.713374138733883	30.26167459571702
48	tsk_387	0.0024380438246526994	42.75924638929462	45.93202351114648
49	tsk_1022	0.002412723298984109	46.47049280257537	30.649848830186656
50	tsk_3642	0.0023662487126871524	27.74245366987568	10.038828143999323
51	tsk_9207	0.002356911855173744	32.62975779590108	19.69627714303641
52	tsk_9253	0.0025792844288156174	33.55587684656997	37.1200319632494
53	tsk_4393	0.0023996539231417977	46.27264352915876	10.911522671391692
54	tsk_8336	0.00234618532993519	47.57389920652139	12.484810708691851
55	tsk_687	0.0024522908352808534	48.74108824667524	21.573300944392543
56	tsk_1100	0.0024020737627417628	45.04563499770493	23.50502740142407
57	tsk_9167	0.0024850827760058256	36.06242575802075	4.91911681366839
58	tsk_11027	0.002563185109019381	35.84518934626723	3.1066754937258603
