	sampleID	sample_weight	x	y
0	tsk_3201	0.0024691492981148556	37.1095495543173	8.475178278879106
1	tsk_818	0.0024691495697103816	48.35173204322674	43.45275135674894
2	tsk_5307	0.0024691222368956557	29.911025338303286	41.81357999462968
3	tsk_2633	0.0024691368563292595	37.824714579274485	44.561047525050974
4	tsk_3060	0.002469146221146163	41.05693007468425	41.655483033795385
5	tsk_9200	0.0024691336613209135	25.94327699156614	19.70812267341277
6	tsk_7960	0.0024691313578303355	46.78456032660842	24.901893264836115
7	tsk_2228	0.002469150231652762	18.225449419558515	7.723215720361405
8	tsk_5919	0.0024691467368997623	28.72990847834976	19.398955895796195
9	tsk_4964	0.002469139987195233	25.00435927007738	43.221088856019385
10	tsk_10464	0.002469122653167851	47.90552224170644	12.031839016457107
11	tsk_9040	0.0024691268705060044	45.26548156037029	17.32261841743697
12	tsk_8637	0.002469125323863433	27.76287184585584	9.300785017041786
13	tsk_8294	0.0024691316720704087	43.99273665099778	35.575322434235666
14	tsk_1795	0.002469127383986449	25.3699865313457	28.940766615022195
15	tsk_11663	0.002469137100613687	42.16346017480873	46.3171204987794
16	tsk_7816	0.0024691308211280843	44.4200401417852	37.25441619573131
17	tsk_2791	0.002469138645103402	33.00662923310772	23.30542372662687
18	tsk_9624	0.0024691333554216063	29.95053664571744	8.362819780294176
19	tsk_922	0.002469127775868283	34.16162734996489	46.19590610333365
20	tsk_235	0.002469150591252527	15.777324002866756	42.761384951228166
21	tsk_7651	0.002469150538974551	49.65374334407856	39.558059043875545
22	tsk_4108	0.002469129512084259	41.34942203954101	7.777238978274378
23	tsk_8266	0.002469120015197465	48.08255123573142	12.52237826171674
24	tsk_1213	0.0024691240661503158	44.056750538054	47.766027757385565
25	tsk_10568	0.0024691321119770554	29.697445244729003	34.4922531065051
26	tsk_9794	0.002469136472317068	30.839318046648817	25.51741609372634
27	tsk_10814	0.0024691360158608073	44.41213844053179	21.26467174611814
28	tsk_3338	0.0024691238988913387	34.73560182473811	20.368930580152004
29	tsk_2958	0.0024691273855698926	48.46594831026619	9.56102731474798
30	tsk_4586	0.0024691263785268976	43.20842225017888	22.48091751992577
31	tsk_5439	0.00246914150202782	45.55547968557414	22.072708694145607
32	tsk_2122	0.0024691401676121554	42.41430657701773	23.621713400742504
33	tsk_10332	0.0024691270747269436	43.85371592755515	14.310983857805
34	tsk_10833	0.002469137491474004	43.81328688668936	33.7197100093463
35	tsk_5581	0.00246913631031562	36.54230474818759	38.447988780860896
36	tsk_7706	0.002469146376518122	41.39928150971711	37.184446892414925
37	tsk_8128	0.002469135141692965	29.94619848991541	33.984874506588206
38	tsk_5829	0.0024691298264534916	26.54141719821707	7.024888019633586
39	tsk_11121	0.0024691505994313477	13.32732783146696	12.08019029192801
40	tsk_4894	0.002469129546997773	29.98656918178144	7.142864361015876
41	tsk_1722	0.0024691360612962144	30.41579009150465	25.889982834316207
42	tsk_10590	0.0024691500447854026	17.31450012730684	9.682428796275271
43	tsk_407	0.0024691474656814137	48.85224053737982	34.571614026478926
44	tsk_10615	0.002469150576651272	23.451130914832977	21.969047429674827
45	tsk_11063	0.0024691393160056626	44.3932199712304	38.90759813825576
46	tsk_7170	0.002469131466534793	44.43544186829577	46.85202326035234
47	tsk_2366	0.0024691263584256775	31.713374138733883	30.26167459571702
48	tsk_387	0.0024691343579770894	42.75924638929462	45.93202351114648
49	tsk_1022	0.0024691400807905052	46.47049280257537	30.649848830186656
50	tsk_3642	0.0024691255946730916	27.74245366987568	10.038828143999323
51	tsk_9207	0.002469134033281663	32.62975779590108	19.69627714303641
52	tsk_9253	0.002469135915678602	33.55587684656997	37.1200319632494
53	tsk_8336	0.0024691188573437643	47.57389920652139	12.484810708691851
54	tsk_687	0.0024691309756227848	48.74108824667524	21.573300944392543
55	tsk_1100	0.002469132446131786	45.04563499770493	23.50502740142407
56	tsk_9167	0.002469130497426885	36.06242575802075	4.91911681366839
57	tsk_11027	0.002469146121606517	35.84518934626723	3.1066754937258603
58	tsk_2419	0.0024691383297873303	45.49658393815109	5.231526253324676
59	tsk_7716	0.002469141644522501	43.6982295419832	32.55571166571051
60	tsk_2728	0.0024691330960135266	37.09749786129428	28.446108312644085
61	tsk_1973	0.0024691425087405286	42.110051937979314	32.151364863695946
62	tsk_7684	0.0024691210458288996	38.69899590818878	43.91733440260973
63	tsk_4910	0.0024691497357250108	49.23224488564362	15.166501577880322
64	tsk_11092	0.0024691193128832506	42.92010490549541	13.736864607885902
65	tsk_156	0.0024691373109539004	37.916119625028784	27.340126083854525
66	tsk_2481	0.0024691506179685056	4.95522968804304	6.767890831928903
67	tsk_2587	0.0024691359170351144	40.26738445297236	42.83231469435574
68	tsk_8672	0.002469136385122417	43.72126511244841	43.741908165248624
69	tsk_3193	0.00246915061801803	7.219975647410015	12.853261683977957
70	tsk_6924	0.002469118587057175	46.59434628056418	28.83883227458421
