	sampleID	x	y
0	4350419268	-15.649	11.957
1	4350846103	14.29	10.658
2	4351295742	31.651	-1.962
3	4351334789	14.442	5.747000000000001
4	4351459679	35.299	-23.716
5	4351565724	-14.917	13.567
6	4351656474	12.629	6.468999999999999
7	4351670933	-1.17	12.06
8	4351676225	-7.81	10.83
9	4351738984	18.583	4.367
10	4351806390	-5.9	13.21
11	4351822282	34.026	0.77
12	4351845610	13.302	-8.884
13	4351870347	13.844	4.777
14	4351873051	34.026	0.77
15	4351878852	-1.774	4.912
16	4351922665	9.927	2.949
17	4351949613	35.299	-23.716
18	4351964085	-4.535	11.235
19	4351965881	-0.2189999999999999	5.667999999999999
20	4351977902	-15.582	11.890999999999998
21	4351986520	-6.13	13.2
22	4351990483	-10.03	9.28
23	4352007014	35.299	-23.716
24	4352015662	35.299	-23.716
25	4352052833	29.701	-0.7509999999999999
26	4352065920	-0.2189999999999999	5.667999999999999
27	4352072881	35.299	-23.716
28	4352087237	13.302	-8.884
29	4352087933	39.909	-3.511
30	4352090309	-7.81	10.83
31	4352091286	-8.33	11.47
32	4352097433	-1.17	12.06
33	4352098324	21.017	4.283
34	4352105686	-14.917	13.567
35	4352123672	14.442	5.747000000000001
36	4352134230	13.302	-8.884
37	4352138508	13.302	-8.884
38	4352140599	-16.033	13.417
39	4352160335	-1.774	4.912
40	4352166270	-7.81	10.83
41	4352173341	-15.649	11.957
42	4352174371	-14.917	13.567
43	4352175028	13.302	-8.884
44	4352179541	-6.13	13.2
45	4352179637	38.948	-4.94
46	4352184415	-1.774	4.912
47	4352187091	-8.45	11.88
48	4352192294	-7.81	10.83
49	4352195722	-7.87	12.69
50	4352197080	-15.9	13.55
51	4352202325	18.583	4.367
52	4352206960	13.558	4.341
53	4352209117	29.701	-0.7509999999999999
54	4352210188	-1.774	4.912
55	4352212221	-16.033	13.417
56	4352216710	10.868	5.726
57	4352222794	-16.033	13.417
58	4352226040	-0.261	6.093999999999999
59	4352229716	-7.81	10.83
60	4352234747	-14.917	13.567
61	4352235431	-10.03	9.28
62	4352245702	39.909	-3.511
63	4352251049	38.948	-4.94
64	4352251531	-7.81	10.83
65	4352251740	14.149	10.05
66	4352253017	38.948	-4.94
67	4352259115	31.651	-1.962
68	4352263060	-15.582	11.890999999999998
69	4352263441	14.188	10.211
70	4352264448	14.228	10.368
71	4352283474	-8.15	12.89
72	4352297116	34.026	0.77
73	4352298538	21.017	4.283
74	4352299572	-4.472	11.233
75	4352308349	-4.472	11.233
76	4352311923	14.254	10.3
77	4352312112	13.844	4.777
78	4352317293	-5.9	13.21
79	4352324187	13.558	4.341
80	4352324498	-1.5490000000000002	5.609
81	4352328499	-4.823	5.898
82	4352329941	21.017	4.283
83	4352330559	-4.472	11.233
84	4352336513	-10.03	9.28
85	4352337567	-15.649	11.957
86	4352340916	21.017	4.283
87	4352346635	21.017	4.283
88	4352347331	-15.9	13.583
89	4352347595	-15.582	11.890999999999998
90	4352352626	-4.535	11.235
91	4352353248	-15.9	13.55
92	4352353921	9.455	0.384
93	4352356325	-0.2189999999999999	5.667999999999999
94	4352357068	14.193	10.102
95	4352358769	31.651	-1.962
96	4352362577	39.909	-3.511
97	4352372156	-0.261	6.093999999999999
98	4352375025	34.026	0.77
99	4352376136	13.302	-8.884
100	4352378807	-4.823	5.898
101	4352384340	-15.582	11.890999999999998
102	4352390159	11.515999999999998	3.972
103	4352392624	34.026	0.77
104	4352396219	-10.03	9.28
105	4352396283	-4.472	11.233
106	4352396467	29.701	-0.7509999999999999
107	4352396821	-9.53	8.48
108	4352396987	-9.53	8.48
109	4352401898	-5.9	13.21
110	4352403872	13.302	-8.884
111	4352404254	-15.9	13.55
112	4352405588	13.844	4.777
113	4352407625	29.701	-0.7509999999999999
114	4352411812	13.844	4.777
115	4352414220	13.302	-8.884
116	4352415609	-1.774	4.912
117	4352416686	-8.33	11.47
118	4352417982	38.948	-4.94
119	4352422357	11.515999999999998	3.972
120	4352427820	14.143	10.188
121	4352428215	39.909	-3.511
122	4352428663	34.026	0.77
123	4352429294	-15.9	13.55
124	4352429968	-7.81	10.83
125	4352429988	38.948	-4.94
126	4352430284	29.701	-0.7509999999999999
127	4352431718	-7.81	10.83
128	4352431812	13.844	4.777
129	4352434349	-1.774	4.912
130	4352435401	21.017	4.283
131	4352436169	34.026	0.77
132	4352436899	13.844	4.777
133	4352436900	13.844	4.777
134	4352437611	-4.535	11.235
135	4352438118	13.302	-8.884
136	4352438642	35.299	-23.716
137	4352438871	34.026	0.77
138	4352443426	9.455	0.384
139	4352444529	-9.53	8.48
140	4352448045	-4.235	11.15
141	4352451998	-4.235	11.15
142	4352454247	29.701	-0.7509999999999999
143	4352454962	38.948	-4.94
144	4352458852	34.026	0.77
145	4352458924	-4.823	5.898
146	4352459766	13.558	4.341
147	4352461872	-15.649	11.957
148	4352461901	13.844	4.777
149	4352464825	-14.917	13.567
150	4352464937	9.455	0.384
151	4352468257	13.844	4.777
152	4352469550	9.455	0.384
153	4352474642	-4.235	11.15
154	4352474986	13.558	4.341
155	4352477195	-14.917	13.567
156	4352486354	-4.235	11.15
157	4352487101	-15.9	13.55
158	4352487413	39.909	-3.511
159	4352487897	14.442	5.747000000000001
160	4352492342	13.844	4.777
161	4352492622	13.644	8.476
162	4352501361	13.714	8.394
163	4352503357	35.299	-23.716
164	4352505783	-14.917	13.567
165	4352506109	-1.774	4.912
166	4352506364	13.302	-8.884
167	4352508902	13.302	-8.884
168	4352509789	31.651	-1.962
169	4352511223	-5.9	13.21
170	4352511317	-7.87	12.69
171	4352511585	18.583	4.367
172	4352512894	39.909	-3.511
173	4352512999	-7.81	10.83
174	4352515130	-0.2189999999999999	5.667999999999999
175	4352515681	-15.9	13.55
176	4352517406	34.026	0.77
177	4352519279	-7.84	12.68
178	4352521511	-4.535	11.235
179	4352521580	13.302	-8.884
180	4352523365	29.701	-0.7509999999999999
181	4352524559	-8.15	12.89
182	4352524935	14.442	5.747000000000001
183	4352525197	10.457	5.479
184	4352526594	8.7	3.7
185	4352527945	29.701	-0.7509999999999999
186	4352529756	13.558	4.341
187	4352529864	31.651	-1.962
188	4352529886	-4.535	11.235
189	4352531791	11.515999999999998	3.972
190	4352532514	34.026	0.77
191	4352532557	-7.81	10.83
192	4352532742	-0.261	6.093999999999999
193	4352536681	-14.917	13.567
194	4352537222	-8.33	11.47
195	4352537317	-8.16	12.9
196	4352538247	18.583	4.367
197	4352541067	-0.261	6.093999999999999
198	4352541767	-4.235	11.15
199	4352542293	-14.917	13.567
200	4352542437	21.017	4.283
201	4352547242	-10.03	9.28
202	4352549296	9.455	0.384
203	4352549843	13.558	4.341
204	4352550803	38.948	-4.94
205	4352551985	-8.15	12.89
206	4352552517	-15.582	11.890999999999998
207	4352553261	-0.261	6.093999999999999
208	4352555110	14.188	10.211
209	4352555907	14.442	5.747000000000001
210	4352557371	-1.5490000000000002	5.609
211	4352558187	-14.917	13.567
212	4352559144	-4.235	11.15
213	4352560162	-15.9	13.55
214	4352560636	14.255	10.495
215	4352562480	-15.582	11.890999999999998
216	4352564871	-4.823	5.898
217	4352565421	-4.535	11.235
218	4352566274	18.583	4.367
219	4352566376	-1.17	12.06
220	4352568007	35.299	-23.716
221	4352568907	18.583	4.367
222	4352569389	13.844	4.777
223	4352569416	39.909	-3.511
224	4352569767	39.909	-3.511
225	4352571340	13.302	-8.884
226	4352571985	-4.535	11.235
227	4352572063	-15.9	13.583
228	4352573111	-4.472	11.233
229	4352575928	13.558	4.341
230	4352577108	13.558	4.341
231	4352580213	14.442	5.747000000000001
232	4352580395	21.017	4.283
233	4352580567	21.017	4.283
234	4352582266	21.017	4.283
235	4352583039	-4.823	5.898
236	4352583894	-14.917	13.567
237	4352583902	29.701	-0.7509999999999999
238	4352585341	-8.08	12.81
239	4352585806	13.558	4.341
240	4352587441	-15.9	13.55
241	4352588514	13.302	-8.884
242	4352594146	39.909	-3.511
243	4352594595	14.442	5.747000000000001
244	4352595090	-10.03	9.28
245	4352595211	-0.261	6.093999999999999
246	4352596447	14.442	5.747000000000001
247	4352597430	39.909	-3.511
248	4352600553	-14.917	13.567
249	4352601403	-4.472	11.233
250	4352603527	-16.033	13.417
251	4352603957	34.026	0.77
252	4352604279	-4.472	11.233
253	4352606183	-4.472	11.233
254	4352606762	8.7	3.7
255	4352606834	-1.5490000000000002	5.609
256	4352608068	-10.03	9.28
257	4352610007	-4.472	11.233
258	4352610091	39.909	-3.511
259	4352611218	13.558	4.341
260	4352611708	-4.472	11.233
261	4352612958	11.505999999999998	3.88
262	4352614127	39.909	-3.511
263	4352614412	-8.33	11.47
264	4352614931	-9.53	8.48
265	4352615649	9.817	2.367
266	4352616186	35.299	-23.716
267	4352617275	-7.81	10.83
268	4352617823	-14.917	13.567
269	4352618477	-4.472	11.233
270	4352618586	31.651	-1.962
271	4352621547	13.558	4.341
272	4352621589	-4.235	11.15
273	4352623161	-0.2189999999999999	5.667999999999999
274	4352626332	-8.15	12.89
275	4352627452	-15.582	11.890999999999998
276	4352627627	39.909	-3.511
277	4352628432	-9.53	8.48
278	4352628757	-8.08	12.81
279	4352629385	-15.582	11.890999999999998
280	4352629935	11.505999999999998	3.88
281	4352630821	18.583	4.367
282	4352631590	-14.917	13.567
283	4352631958	-4.472	11.233
284	4352632188	13.302	-8.884
285	4352633226	-4.472	11.233
286	4352633532	10.868	5.726
287	4352633613	18.583	4.367
288	4352633691	18.583	4.367
289	4352634304	18.583	4.367
290	4352634955	-1.774	4.912
291	4352635555	13.844	4.777
292	4352638185	-4.472	11.233
293	4352639404	-14.917	13.567
