sampleID	x	y	kd_x	kd_y	gc_x	gc_y
4351066201	31.651	-1.962	31.64461523316653	-1.9609662643620167	20.756968300460784	1.5059902506715168
4351439947	-4.235	11.15	-4.277828299088856	11.175152562246076	-4.297221206396374	11.166901831348076
4352126346	11.515999999999998	3.972	11.545128015013317	3.9015747455761023	11.864064114808546	3.7716728503394163
4352271747	-14.917	13.567	-14.91734562060566	13.577719815494603	-14.869482079958113	13.55976977337789
4352309648	-15.582	11.890999999999998	-15.588080240142183	11.915149950393127	-15.424839389967175	11.932297292337285
4352383076	-4.235	11.15	-4.267686024776079	11.168828854909208	-4.124896026870956	10.91912896320675
4352399237	18.583	4.367	18.59069144081609	4.362933837289023	18.236925423702765	4.430767645222082
4352517463	13.558	4.341	13.569339252436954	4.33953354065005	13.575330674592337	4.301375326210958
4352555225	13.302	-8.884	13.281672502680497	-8.874741121770231	13.243822756727305	-8.851291023746535
4352598906	-9.53	8.48	-9.543617804102276	8.4885113710647	-5.916691434818463	7.812571404179568
4352636565	-9.53	8.48	-9.527917108462582	8.498161926638915	-9.590811116774816	8.554057201907948
4352690509	9.455	0.384	9.422728761032412	0.3663927461898923	9.470441834444648	0.364138640603202
4352706198	34.026	0.77	34.02009020949249	0.7732493678641656	33.81478872099736	0.729382830036385
4352716553	39.909	-3.511	39.90873956097282	-3.506818041869733	35.685930759662625	-2.354854889330159
4352717299	8.7	3.7	8.70225656968604	3.683820142229889	9.037128145850001	3.7277528943238427
4352721146	-4.235	11.15	-4.320276847798956	11.18896098095682	-3.800146879901985	10.88685181522745
4352730213	-4.535	11.235	-4.448265032677774	11.227262030068738	-4.1939773340011115	11.183644300952384
4352735708	21.017	4.283	20.99719581230388	4.29085200928653	21.00745905116199	4.287421347979219
4352743304	-14.917	13.567	-14.91954685383026	13.572187152541638	-14.349255676995659	13.39999234086757
4352749258	21.017	4.283	21.01572900730707	4.284856199607029	21.047662883711258	4.2942718418284995
4352749278	-9.53	8.48	-9.531075488722456	8.480733155267538	-9.605994719123883	8.547863576453244
4352779681	9.455	0.384	9.43931794326695	0.3730650336019234	9.46881989480139	0.38849604016162054
4352788869	35.299	-23.716	35.28469459789319	-23.715831558595923	33.087587831605866	-21.942225780087988
4352796348	-4.472	11.233	-4.426234254343321	11.221270170963422	-4.059697134090513	11.140509120575112
4352798626	39.909	-3.511	39.90328976661136	-3.503921573831855	39.54141661323847	-3.4299530276937844
4352801227	-15.582	11.890999999999998	-15.611424789889083	11.923483338056666	-15.582602796741796	11.965571598048461
4352804775	-8.15	12.89	-8.120399600041974	12.88619225441209	-8.096321285793099	12.832017433695988
4352822429	35.299	-23.716	35.285598456228435	-23.7254802550764	34.944093280848584	-23.697463165709785
4352823174	39.909	-3.511	39.906880605167686	-3.51232281841669	39.15028920935962	-3.2248683782545355
4352824924	14.254	10.3	14.111425727040356	10.030119069963964	14.02621016332797	9.989022754951021
4352826883	29.701	-0.7509999999999999	29.69986462097664	-0.7533161712449967	29.35402570991624	-0.6334524093383821
4352836727	14.442	5.747000000000001	14.445846137600272	5.751160115820738	13.465388099139503	5.973930492583281
4352846628	29.701	-0.7509999999999999	29.69615285806254	-0.7542596613151016	29.72908037180339	-0.77463521928344
4352846737	-14.917	13.567	-14.917837516298311	13.571214846518652	-15.00499468152595	13.310779800312172
4352872278	-15.9	13.583	-15.949967901223005	13.490487419298637	-15.834334958648084	13.498321175521108
4352872788	13.302	-8.884	13.27974386165224	-8.880914242514631	12.756366432752772	-8.24682688637728
4352878718	-4.472	11.233	-4.406629136643236	11.219827049452253	-4.357903050468618	11.196889769676645
4352885744	13.844	4.777	13.856782599566332	4.788211928292053	13.857588671529506	4.744711647878018
4352891124	21.017	4.283	21.011547893919563	4.283381473502378	21.04829479285107	4.287133955098755
4352903844	9.455	0.384	9.415713354911698	0.3698055775124436	9.46477539901251	0.38476476613145144
4352909724	31.651	-1.962	31.646177001990687	-1.950767740909648	22.422830458977757	0.3262458673282569
4352917114	14.29	10.658	14.205512050868826	10.573119449660616	13.72180916430458	10.594240431310732
4352924483	-7.87	12.69	-8.118863450785144	12.87098300857263	-8.119155473665096	12.834975853298594
4352925120	-7.87	12.69	-8.062803738346409	12.872922972884265	-7.695820274996348	12.559174795907479
4352925121	-7.84	12.68	-8.063117321850472	12.813447775686717	-6.58063837604713	12.165657903110734
4352937910	-15.9	13.55	-14.952089853029667	13.565106794054948	-15.095412906220554	13.549027993574132
4352958642	-15.9	13.55	-15.836503961452296	13.55322160781223	-15.608365311205976	13.39982196046595
4352990930	13.558	4.341	13.55171042816035	4.341973601176183	12.950548978794238	4.625555296768153
4352992458	34.026	0.77	34.03630637082677	0.768418512795856	33.612405622721035	0.9106470925843144
4352995168	34.026	0.77	34.02440454463009	0.765574564155969	33.619948455357864	0.9761467479591088
4352996316	-14.917	13.567	-14.918474931133366	13.572888960426296	-14.881251046092714	13.558173540916581
4352996317	-14.917	13.567	-14.906679682336751	13.573808282277856	-14.869192086549768	13.551982795234528
4353001735	29.701	-0.7509999999999999	29.698259811279375	-0.7538697164043535	27.722034555941327	-0.02885607646427159
4353007126	-16.033	13.417	-15.912950700785888	13.528351581383015	-15.859762670578325	13.520875955874107
4353010699	-4.472	11.233	-4.435883608180758	11.221933402653097	-4.3963361790870294	11.202810363522152
4353011406	34.026	0.77	34.02528585774608	0.7692783436479216	33.61556895609726	0.8942305880684287
4353016121	31.651	-1.962	31.654393709623285	-1.9714190188825371	31.587104227496702	-1.970896485958364
4353016129	-4.472	11.233	-4.475685143194797	11.232194670518997	-4.406932211101252	11.212813518094745
4353017415	-4.472	11.233	-4.465652520630172	11.233591314686809	-4.059489374469838	11.077011100845638
4353022330	-15.9	13.55	-15.900292584961756	13.540233978985134	-15.66762059748821	13.444108771949319
4353026306	-4.823	5.898	-4.817271859126972	5.861332131038015	-4.137574932220454	5.770674170806366
4353026565	-8.15	12.89	-8.149730930281471	12.88946472415771	-8.100198259752338	12.884004547633962
4353033640	13.844	4.777	13.784068118800706	4.669530463424945	12.23870280032088	4.753310015705703
4353034754	-9.53	8.48	-9.523926604655978	8.49637835858767	-9.08167423897461	8.241638568573661
4353036958	-1.5490000000000002	5.609	-1.595634325569236	5.557416804626493	-1.5758492278969687	5.533088827805527
4353038432	34.026	0.77	34.01164190097127	0.7673351259222532	34.02995480788302	0.7950747182094265
4353040046	-15.9	13.55	-15.902577850367182	13.543611952300168	-15.785476655412289	13.5280196055666
4353044175	-4.823	5.898	-4.821045109002656	5.890071134866469	-4.88906102140214	5.915314238608114
4353050550	13.558	4.341	13.567432131845251	4.346931571778568	13.594961070265512	4.3130071232177984
4353064694	9.455	0.384	9.415409763038893	0.364450922784524	9.464528205351932	0.3864957737752845
4353066858	21.017	4.283	21.00828191147692	4.286222982081739	20.887347245592796	4.290099568437228
4353071734	-14.917	13.567	-14.908151270283923	13.576847900533268	-14.844296337306096	13.55798583624186
4353076000	-14.917	13.567	-14.910573856570217	13.571335687611374	-14.874131941005668	13.555238150381946
4353076151	-15.649	11.957	-15.590039624651231	11.917716429293186	-15.468007376315331	11.977880238455167
4353078009	13.302	-8.884	13.272332120825004	-8.87271749824056	13.242656644444658	-8.857757061112524
4353078154	21.017	4.283	20.994665623834823	4.293688753938197	19.681387151957725	4.099563296885204
4353081477	34.026	0.77	34.026730801343234	0.7696501623947611	34.04845723931164	0.8128396529147246
4353081979	13.844	4.777	13.85812813924226	4.7714322130206295	13.840159247861806	4.679164057047135
4353091969	21.017	4.283	21.01214739179498	4.283589692000608	20.37305400287557	4.008999237120028
4353099429	34.026	0.77	34.03053274513432	0.7669823628861892	34.05867412182322	0.8014304675735971
4353100159	13.844	4.777	13.88168430661527	4.789131366336973	14.007059446330237	4.949863473596098
4353105219	-8.15	12.89	-8.13579798478723	12.873388675864678	-8.120364214898398	12.86498944529806
4353107882	13.558	4.341	13.571422635651851	4.353708665599865	13.630064167522974	4.365637966587651
