"sampleID"	"kd_x"	"kd_y"	"gc_x"	"gc_y"
4351340903	-4.81141431017638	5.90062695301792	-4.46571414	5.85448774
4351623311	35.2896779233082	-23.7151526274417	35.2698293	-23.78882921
4351736693	-15.8930797159855	13.5419362106769	-15.75366926	13.51457422
4352030123	-14.9166907853987	13.5666774034421	-14.98907254	13.58493471
4352129676	-1.41230069730624	12.0188811978442	-0.87222083	10.33746918
4352132284	-5.90618703705263	13.2046891269131	-5.95773216	13.2190978
4352133258	-14.9306517343412	13.5753982835769	-13.93137989	13.14516239
4352165770	8.77206038414838	3.80316946073591	3.92114684	6.05767646
4352202501	-0.216336019920739	5.66840361494041	-0.30983747	5.67676813
4352216819	-15.6137403281509	11.9040340168122	-15.64158728	11.88697643
4352257949	-4.46423371132194	11.2254366498454	-4.39847111	11.21619999
4352304465	-0.27831418235181	6.06225212641821	0.26302025	5.43600668
4352321939	-1.55642768997742	5.59532975778254	-1.4359656	5.45867491
4352329423	13.2979886975046	-8.88209730291165	13.38754064	-8.96119431
4352341414	-15.9127512505229	13.5417667277477	-15.92244737	13.50144058
4352346805	39.9149949042465	-3.50862119685144	39.6699384	-4.22741461
4352384822	-7.66106666352155	10.9282791228216	-1.02635999	8.80135987
4352408108	-15.9410414695777	13.5400335622282	-15.20284512	13.38640769
4352414466	-10.0392371436529	9.27716012917097	-9.89941941	9.29900932
4352422713	14.1098127135955	10.16590750538	13.09275536	10.31044866
4352440288	-15.6518112863048	11.915074797646	-14.92343201	11.84254308
4352447869	35.2908813191423	-23.7524888138938	33.94534114	-22.56093416
4352455492	29.6864166999389	-0.748913264630863	29.36933616	-0.68292917
4352465131	-9.55071660496292	8.4824146582743	-5.58112844	7.62635139
4352469467	13.2983631516275	-8.88196927154176	13.37445471	-8.94067131
4352470408	38.9426362008727	-4.9434141330753	38.80850417	-4.88577394
4352479344	-14.9156385419812	13.5688784008627	-14.96347558	13.55948388
4352488140	-5.93417937498827	13.2035588183991	-4.59850051	12.30471621
4352494479	10.5650470402673	3.36320839316219	7.63015984	4.85049217
4352499701	-0.25030642504773	5.67568230574115	-0.30967429	5.78282724
4352531032	34.0309733432026	0.769264299234766	34.12052124	0.77232028
4352541822	-4.81649630620209	5.89278970646983	-4.7502781	5.8548243
4352543582	38.9487351321033	-4.93728401076558	38.93064136	-4.86939622
4352548099	9.45751996245704	0.381969597829872	9.40832589	0.37305106
4352550490	-4.23352999710473	11.1494844136996	-4.39649779	11.18855389
4352557213	-1.7459544213871	4.95743521306527	-1.66890433	5.20399306
4352562846	35.293024595743	-23.7191395432709	35.30949467	-23.69824792
4352564742	34.0199464499104	0.768761380020476	33.10201735	0.9873545
4352571567	14.4442286112358	5.7443328893746	14.32405043	5.76699721
4352575505	35.3218819011688	-23.7075370086912	35.01920511	-23.39657241
4352580612	-8.10663887656862	12.8896072019446	-7.07606426	12.34885204
4352582338	-4.49062119204522	11.2323733459464	-4.42716115	11.19251756
4352593464	-4.48380561640867	11.2245031724478	-4.38633036	11.19605713
4352607859	31.6515595285304	-1.97129288376211	31.52564571	-1.86619057
4352623996	-4.5108873667648	11.2349266823189	-4.46356475	11.22426674
4352625529	35.3134935836285	-23.7269399839597	34.68569486	-22.68156916
4352629764	-4.8346407177792	5.90435680130403	-4.76229893	5.8751596
4352630530	-4.25014734035647	11.1506446428741	-4.22871474	11.14991918
4352631931	14.1752442503391	10.2810152063218	14.09879181	10.25784878
4352634112	-15.9069533259497	13.5458139367075	-15.87076514	13.51224458
4352650625	-7.81989372087767	10.8336920554524	-7.85315505	10.80808431
4352658771	14.4413051554307	5.74715430840025	14.41642875	5.81480699
4352663122	-15.5918194059584	11.9043036365259	-15.60460062	11.99530923
4352665882	-6.0116778809287	13.2066893876427	-5.69506151	12.83210259
4352666724	-14.886838152181	13.5577486909102	-13.89757416	13.22632915
4352667082	-4.41183491662011	11.2119554482518	-3.88175874	10.92117909
4352669965	13.5460112097288	4.34563395499591	14.97557434	3.8982812
4352676730	33.9951170917857	0.76487440483224	33.03955733	0.98523425
4352679609	21.0229329096718	4.28267236466722	21.01925103	4.28357688
4352684630	13.5543613281783	4.34154109860131	13.60039442	4.38902989
4352687512	-9.52570210425872	8.4792492574391	-9.58716066	8.49843286
4352688538	-8.34239446234435	11.4696875220522	-8.34423609	11.47204294
4352701407	-4.50443373294299	11.2356238477836	-4.47362365	11.23225908
4352703535	14.4420729932333	5.74676094191226	14.40356179	5.73623176
4352704225	29.7062326080623	-0.749265143771627	29.43175139	-0.70981928
4352707167	-8.2952072325493	11.4461756196927	-8.12843161	11.25730988
4352707772	14.2616239152523	10.4963012403046	11.92665754	10.70583686
4352709099	18.5652882558785	4.34122192449974	19.02395627	3.76670509
4352717684	-4.83173118256329	5.89620073915093	-4.91495727	5.89600382
4352718957	39.9279705879758	-3.52187101495109	39.92812866	-3.53403416
4352719622	-1.77852163222561	4.91319048520852	-1.69830398	4.95275321
4352722407	-15.9210339460008	13.538115299443	-15.91687292	13.52825829
4352722589	31.6621565624965	-1.94914318719701	30.41349149	-1.43708217
4352726133	-0.261616090700176	6.0857988453044	0.62717527	5.91174551
4352726598	18.5830247106832	4.36834647389019	18.62354833	4.38684641
4352728171	-9.51695976558716	8.47482894649619	-9.43689317	8.61607534
4352734015	21.0107667590317	4.28074522673157	20.93937242	4.25555325
4352738689	35.2994749621671	-23.7265045232528	35.27191844	-23.81086556
4352739318	14.4347634453031	5.74720556095054	14.50186078	5.74246733
4352741551	14.0770309381741	10.1597764478588	13.49871443	9.27921581
4352747696	-4.49512746083849	11.2302582493955	-4.41226192	11.19121324
4352750097	-0.200571497283571	5.65720591438798	0.44442058	5.57248152
4352750550	20.9964067325684	4.29893017540112	20.09904632	4.41425925
4352750635	39.9147302585715	-3.51296334727121	39.87599987	-3.48613232
4352751026	-1.76546703028242	4.93892885699082	-1.66430336	4.99649664
4352755719	13.3063955080067	-8.87821660240678	12.73522222	-8.25045747
4352755894	-7.81203272944897	10.8291746235887	-7.75924106	10.83465501
4352756362	-4.44730796612719	11.2247254065667	-4.38817951	11.2091941
4352757629	18.5789697161837	4.36557728559112	18.51242451	4.34855154
4352757834	-4.23720845951989	11.1514113077622	-4.27699516	11.17275877
4352757971	-15.9141018817323	13.5404047515052	-15.92309646	13.50937153
4352759838	-4.81982127120651	5.89923112186907	-4.76287823	5.87235625
4352760315	-14.923490352517	13.5698066039647	-15.02524113	13.54718915
4352764211	-7.77976385930142	10.8458146315275	-6.73805931	10.41962214
4352766167	-14.9189127590432	13.5678283811468	-14.95168762	13.56707213
4352769835	-9.51101246689752	8.47444810031183	-9.42751343	8.49630767
4352770525	-4.24328401629398	11.1390508883606	-3.8213515	10.83014782
4352770988	34.0226519123613	0.769536184916486	33.92798725	0.75723102
4352771997	13.8449568737094	4.76629808005384	13.74887069	4.67194519
4352777475	-4.51751288073254	11.2335258739199	-4.43210186	11.21558714
4352779437	21.0210921028866	4.28224440954135	21.04142027	4.26717943
4352780336	-14.8954292274683	13.561977416831	-13.81605722	12.96728995
4352781918	-15.8463071163098	13.5528042726383	-15.51717147	13.45900467
4352783861	13.5622434810973	4.33764956313998	13.65556684	4.4386589
4352783932	-9.53077844214633	8.47876172747452	-9.57244929	8.53487182
4352795043	14.4495134270414	5.74504509509511	14.41643752	5.69130125
4352796454	13.2992268436184	-8.88375458773822	13.30831763	-8.85908447
4352798841	13.3090132871119	-8.88228994746555	13.18422827	-8.86170731
4352799066	-4.49763246893693	11.235313381497	-4.48269272	11.22302428
4352799407	29.7072490399771	-0.75051959349516	29.74338166	-0.72988977
4352802170	39.86708104934	-3.50870257311496	39.0389784	-3.21988884
4352802321	31.6592215939022	-1.96897621133829	31.70498425	-1.94108958
4352804192	-1.57841144231137	5.5321139711993	-1.28968867	5.36752865
4352804576	-14.9274364910745	13.5659756886731	-13.8913358	13.0854225
4352804582	-1.20906059022309	12.0557760047508	-0.55355466	11.91547417
4352805514	39.9215257538848	-3.51620599587628	39.95596907	-3.47512266
4352806674	-9.52975560649763	8.48201684915572	-9.57598913	8.5151625
4352807122	-14.9214470490468	13.5675023862346	-14.99750874	13.58543122
4352807536	21.0229195024603	4.28455648516147	20.50611909	4.31660288
4352807619	-4.23939257060008	11.1571976084626	-3.97144198	11.04764623
4352808154	13.8486952510582	4.73218192938557	13.12106959	4.79294432
4352809742	-14.9350147596871	13.5680809575238	-15.18581109	13.54106974
4352809971	38.9465815560479	-4.91309678903879	38.60871529	-4.68233193
4352810308	38.886836709364	-4.89031448049694	34.1196234	-3.44330734
4352812206	-8.12022772664827	12.8591379522234	-8.1168577	12.78773038
4352812264	31.6686227000892	-1.97174490031431	31.19195664	-1.75533392
4352815307	-8.02876402886953	12.6003382283541	-8.21786133	12.39235733
4352819560	-1.76721545421765	4.92498250211462	-1.60148027	5.06979749
4352820481	-4.82350273347079	5.89893398046163	-4.86814354	5.89502616
4352824196	-5.91777209922349	13.2133001314521	-5.97189207	13.13400676
4352824815	-14.8961647215639	13.568059582512	-14.33097811	13.40009641
4352828897	-15.7181929318274	13.558320552379	-14.98705698	13.46680233
4352832097	-0.214045775540385	5.67632049536064	-0.41220422	5.6744314
4352832353	13.5575839263502	4.34300659736861	13.56047167	4.31812172
4352833901	38.9546046333872	-4.93899697935713	39.02980146	-4.91560708
