sampleID	x	y	kd_x	kd_y	gc_x	gc_y
4351565724	-14.917	13.567	-14.91209825134754	13.562016414281056	-14.852007114444556	13.492471336271468
4351878852	-1.774	4.912	-1.5883886567568046	5.471743625573991	-1.0867608260638626	5.496640724887932
4351965881	-0.2189999999999999	5.667999999999999	-0.2435559713788846	5.714826902893669	-0.1854641694330695	5.725035725920074
4352087237	13.302	-8.884	13.288697180490704	-8.891064326019716	13.312718562315423	-8.854016908086441
4352197080	-15.9	13.55	-15.895717616470703	13.536152596050457	-15.798886641185518	13.51418991247305
4352202325	18.583	4.367	18.58430708960352	4.363956355900333	18.59321397533085	4.360194532291837
4352222794	-16.033	13.417	-15.898028719286586	13.557617596258218	-14.839484460663128	13.302299788404811
4352229716	-7.81	10.83	-7.810656043942514	10.843777361539628	-5.765725635692536	10.213525902284916
4352312112	13.844	4.777	13.837635079471884	4.767755241354084	13.838053644255227	4.739162856736003
4352337567	-15.649	11.957	-15.62722390796142	11.94090220402856	-15.608788398071404	12.035305048171182
4352357068	14.193	10.102	14.129824801166473	10.207346590696687	13.51389802762183	10.026978765279871
4352430284	29.701	-0.7509999999999999	29.678964197695237	-0.7372840395168794	28.949085601595197	-0.508478526723066
4352458852	34.026	0.77	34.02231529460093	0.7702386736356344	34.045864657645986	0.795117133501906
4352469550	9.455	0.384	9.454918249430824	0.3921106215689676	9.461655871218955	0.38710646153244793
4352486354	-4.235	11.15	-4.26914639460063	11.161556037831977	-3.6276831922806663	10.21849466721508
4352492342	13.844	4.777	13.78594784174048	4.718618699068722	13.358260488724222	4.768018657048816
4352508902	13.302	-8.884	13.297011589150516	-8.889380009827264	13.146347208026764	-8.433436219754228
4352511223	-5.9	13.21	-5.9135485731647615	13.205420081872436	-5.626554592027961	12.758319633939086
4352521511	-4.535	11.235	-4.442239138342546	11.22933973333221	-4.452113345519525	11.21427871168924
4352525197	10.457	5.479	10.832021664691608	5.768357728728741	8.960221773398544	4.817299982529644
4352537317	-8.16	12.9	-8.133068275499873	12.871510695407872	-7.715216134697667	12.615322518008245
4352542293	-14.917	13.567	-14.914897528287632	13.563490774161432	-14.958469340718736	13.580798749171114
4352550803	38.948	-4.94	38.945699643325824	-4.9301983736709	38.63716959837708	-4.809159190998728
4352571340	13.302	-8.884	13.295678894389486	-8.884351322868188	13.27302937393926	-8.838368566823462
4352573111	-4.472	11.233	-4.359449338450612	11.194410934685216	-4.249095784429606	11.025319396220567
4352577108	13.558	4.341	13.56148867511883	4.342536029730086	13.5980673235507	4.376380704779608
4352595211	-0.261	6.093999999999999	-0.2380140621755595	5.703264856652585	-0.24271808453042468	5.709807331301953
4352600553	-14.917	13.567	-14.91899036366656	13.561786862046516	-13.455846768916757	12.64330591153535
4352606762	8.7	3.7	8.709350456093437	3.657529066670243	10.176856253874236	3.738273108015694
4352610091	39.909	-3.511	39.9111576951445	-3.503778517887313	38.95950658136861	-3.718459633752181
4352616186	35.299	-23.716	35.29238988031403	-23.70010137997815	26.175053038250315	-13.522858136091244
4352635555	13.844	4.777	13.823469790644056	4.774027452892644	13.83572541677411	4.766184434222288
4352647458	13.4	7.322999999999999	13.449779707883508	7.33469551816416	12.635676485061621	7.510907631181623
4352648152	-8.16	12.9	-8.116214939279242	12.864075909112374	-7.659843822484005	12.611971691885513
4352651770	11.505999999999998	3.88	11.495106826771122	3.910228051477136	11.3402767155868	3.9720635777339863
4352653161	13.844	4.777	13.8163052689245	4.776974306375064	13.828250803312836	4.759876726229997
4352657121	29.701	-0.7509999999999999	29.68448447893103	-0.7382008487462892	26.81103098109236	0.09097687916759956
4352659116	35.299	-23.716	35.29243313624909	-23.719297918876297	35.469529881169045	-23.333383726173324
4352679195	11.507	3.805	11.521934775635168	3.842413212457276	9.167657424914545	4.770077371888308
4352682069	13.132	6.915	29.70434307273488	-0.750310195687824	11.00284047553149	3.170737169705852
4352688215	-4.823	5.898	-4.825483633234529	5.893663577877863	6.234516807573317	5.439194514765684
4352706191	-4.535	11.235	-4.406904188917369	11.210676950036326	-4.417149181446156	11.19871521290287
4352712012	13.558	4.341	13.555592994160936	4.355816816250625	13.587802298394656	4.368500392562142
4352717153	-4.823	5.898	-4.818832518267967	5.902072736425	-4.795391799915058	5.869139214234894
