	sampleID	x	y
0	4350988860	9.455	0.384
1	4351612898	-15.649	11.957
2	4351884312	-5.9	13.21
3	4351960859	31.651	-1.962
4	4352019405	-5.9	13.21
5	4352032852	-15.649	11.957
6	4352087231	9.455	0.384
7	4352209398	10.868	5.726
8	4352229273	-4.823	5.898
9	4352267724	39.909	-3.511
10	4352275266	-4.235	11.15
11	4352294561	35.299	-23.716
12	4352312346	-1.774	4.912
13	4352315117	31.651	-1.962
14	4352318623	39.909	-3.511
15	4352325170	14.442	5.747000000000001
16	4352326193	-1.17	12.06
17	4352338926	-4.472	11.233
18	4352347857	-1.774	4.912
19	4352358941	14.442	5.747000000000001
20	4352365721	-15.9	13.55
21	4352366955	14.188	10.211
22	4352369643	9.455	0.384
23	4352372217	-14.917	13.567
24	4352380307	29.701	-0.7509999999999999
25	4352384942	-9.53	8.48
26	4352387284	-15.9	13.55
27	4352395931	-4.472	11.233
28	4352450874	13.558	4.341
29	4352452684	-4.235	11.15
30	4352457810	-4.472	11.233
31	4352458406	-14.917	13.567
32	4352463463	38.948	-4.94
33	4352468854	29.701	-0.7509999999999999
34	4352511714	29.701	-0.7509999999999999
35	4352512566	13.558	4.341
36	4352513388	10.868	5.726
37	4352515786	13.844	4.777
38	4352520564	-4.472	11.233
39	4352520702	-4.535	11.235
40	4352529009	9.455	0.384
41	4352552657	-4.472	11.233
42	4352558903	-15.649	11.957
43	4352566735	-14.917	13.567
44	4352567383	-8.33	11.47
45	4352567632	14.149	10.05
46	4352575383	-0.2189999999999999	5.667999999999999
47	4352577120	38.948	-4.94
48	4352580885	-10.03	9.28
49	4352582063	13.302	-8.884
50	4352588389	35.299	-23.716
51	4352591910	-4.235	11.15
52	4352592123	21.017	4.283
53	4352596092	-7.81	10.83
54	4352597213	9.455	0.384
55	4352598417	31.651	-1.962
56	4352599658	-14.917	13.567
57	4352600919	-10.03	9.28
58	4352604362	9.455	0.384
59	4352604879	-10.03	9.28
60	4352605614	13.558	4.341
61	4352606637	14.442	5.747000000000001
62	4352608671	-15.582	11.890999999999998
63	4352611728	-4.535	11.235
64	4352614292	14.442	5.747000000000001
65	4352623145	11.11	5.88
66	4352626953	-14.917	13.567
67	4352629144	29.701	-0.7509999999999999
68	4352630500	13.550999999999998	7.399
69	4352633269	13.302	-8.884
70	4352633354	14.442	5.747000000000001
71	4352635266	-15.9	13.55
72	4352639465	11.507	3.805
73	4352641311	-4.472	11.233
74	4352643318	-4.535	11.235
75	4352644168	-15.9	13.55
76	4352645678	-5.9	13.21
77	4352645906	13.844	4.777
78	4352647638	35.299	-23.716
79	4352647893	-6.13	13.2
80	4352650141	13.844	4.777
81	4352650437	-7.81	10.83
82	4352655057	21.017	4.283
83	4352656723	13.302	-8.884
84	4352656891	11.515999999999998	3.972
85	4352656929	21.017	4.283
86	4352662050	13.844	4.777
87	4352666444	29.701	-0.7509999999999999
88	4352675771	39.909	-3.511
89	4352685261	-9.53	8.48
90	4352685682	21.017	4.283
91	4352686638	14.442	5.747000000000001
92	4352686965	13.844	4.777
93	4352689653	31.651	-1.962
94	4352694522	8.7	3.7
95	4352696774	34.026	0.77
96	4352698084	-4.472	11.233
97	4352701211	-14.917	13.567
98	4352701979	-4.823	5.898
99	4352708304	-4.472	11.233
100	4352710480	38.948	-4.94
101	4352711055	-15.9	13.55
102	4352711509	-4.823	5.898
103	4352712390	-0.261	6.093999999999999
104	4352714150	29.701	-0.7509999999999999
105	4352715450	-4.472	11.233
106	4352717312	-8.15	12.89
107	4352718875	-4.472	11.233
108	4352719342	-16.033	13.417
109	4352722626	-4.472	11.233
110	4352723290	-8.33	11.47
111	4352724055	13.558	4.341
112	4352724185	21.017	4.283
113	4352728080	34.026	0.77
114	4352738106	-4.472	11.233
115	4352740591	-4.472	11.233
116	4352743165	18.583	4.367
117	4352749018	13.558	4.341
118	4352750511	-15.582	11.890999999999998
119	4352754185	18.583	4.367
120	4352754682	-7.81	10.83
121	4352758473	14.255	10.495
122	4352760508	-0.261	6.093999999999999
123	4352760859	13.844	4.777
124	4352761681	-4.472	11.233
125	4352761890	-7.81	10.83
126	4352764489	-14.917	13.567
127	4352765632	14.442	5.747000000000001
128	4352768300	-8.15	12.89
129	4352769536	-9.53	8.48
130	4352769953	-7.81	10.83
131	4352771714	-4.235	11.15
132	4352772075	39.909	-3.511
133	4352772119	-4.535	11.235
134	4352773565	-14.917	13.567
135	4352775936	14.188	10.211
136	4352776053	-1.774	4.912
137	4352778924	39.909	-3.511
138	4352780057	13.56	9.424
139	4352783517	29.701	-0.7509999999999999
140	4352783919	13.302	-8.884
141	4352785547	-0.261	6.093999999999999
142	4352786009	-4.823	5.898
143	4352786895	-15.9	13.55
144	4352788768	-14.917	13.567
145	4352790976	14.442	5.747000000000001
146	4352791302	13.905	9.764
147	4352793019	35.299	-23.716
148	4352794505	31.651	-1.962
149	4352796529	-4.823	5.898
150	4352797367	-4.823	5.898
151	4352797443	-14.917	13.567
152	4352797664	21.017	4.283
153	4352798838	-4.472	11.233
154	4352803777	13.844	4.777
155	4352804074	31.651	-1.962
156	4352804087	34.026	0.77
157	4352804662	-15.582	11.890999999999998
158	4352805093	-9.53	8.48
159	4352807392	9.721	4.055
160	4352807956	-15.9	13.583
161	4352810952	-4.472	11.233
162	4352811922	13.302	-8.884
163	4352812244	29.701	-0.7509999999999999
164	4352814689	13.558	4.341
165	4352815884	-8.08	12.81
166	4352816882	-15.582	11.890999999999998
167	4352816965	-16.033	13.417
168	4352818766	-15.582	11.890999999999998
169	4352822734	8.7	3.7
170	4352825473	-15.649	11.957
171	4352827293	38.948	-4.94
172	4352827539	-0.2189999999999999	5.667999999999999
173	4352829162	-9.53	8.48
174	4352829519	21.017	4.283
175	4352830046	-8.45	11.88
176	4352832465	13.503	8.888
177	4352832735	21.017	4.283
178	4352834645	38.948	-4.94
179	4352835237	-14.917	13.567
180	4352835302	-7.87	12.69
181	4352836310	13.558	4.341
182	4352836738	18.583	4.367
183	4352837043	-4.235	11.15
184	4352838624	9.455	0.384
185	4352839218	34.026	0.77
186	4352842781	18.583	4.367
187	4352846606	-15.649	11.957
188	4352848906	29.701	-0.7509999999999999
189	4352850767	34.026	0.77
190	4352852070	-8.45	11.88
191	4352852406	-15.649	11.957
192	4352852742	-15.582	11.890999999999998
193	4352852964	13.558	4.341
194	4352852973	9.455	0.384
195	4352853382	-1.5490000000000002	5.609
196	4352854482	-15.9	13.55
197	4352855401	-4.823	5.898
198	4352855805	13.844	4.777
199	4352857744	38.948	-4.94
200	4352857929	34.026	0.77
201	4352858215	-1.774	4.912
202	4352859034	39.909	-3.511
203	4352859276	34.026	0.77
204	4352859717	-1.17	12.06
205	4352862022	13.547	7.782999999999999
206	4352862897	31.651	-1.962
207	4352864118	14.143	10.188
208	4352866881	-15.9	13.55
209	4352867390	13.844	4.777
210	4352867514	13.558	4.341
211	4352868861	13.558	4.341
212	4352869079	38.948	-4.94
213	4352869984	-4.535	11.235
214	4352870237	39.909	-3.511
215	4352871238	13.844	4.777
216	4352871309	13.844	4.777
217	4352871711	-0.2189999999999999	5.667999999999999
218	4352872110	29.701	-0.7509999999999999
219	4352873577	-8.2	12.2
220	4352874487	21.017	4.283
221	4352875076	9.455	0.384
222	4352876371	35.299	-23.716
223	4352876652	13.302	-8.884
224	4352877419	31.651	-1.962
225	4352879114	35.299	-23.716
226	4352880410	13.302	-8.884
227	4352880805	-4.823	5.898
228	4352880961	-4.472	11.233
229	4352882951	31.651	-1.962
230	4352884902	13.844	4.777
231	4352884965	18.583	4.367
232	4352885646	-14.917	13.567
233	4352885680	-7.81	10.83
234	4352886970	13.558	4.341
235	4352888049	-9.53	8.48
236	4352888277	34.026	0.77
237	4352888682	-15.9	13.55
238	4352889534	-15.9	13.55
239	4352889715	-4.472	11.233
240	4352889963	35.299	-23.716
241	4352891529	9.455	0.384
242	4352892350	-8.15	12.89
243	4352893059	-9.53	8.48
244	4352893722	18.583	4.367
245	4352894438	-4.472	11.233
246	4352894919	-0.2189999999999999	5.667999999999999
247	4352895487	34.026	0.77
248	4352895851	-9.53	8.48
249	4352897402	-4.472	11.233
250	4352897670	13.844	4.777
251	4352899106	-5.9	13.21
252	4352905445	13.302	-8.884
253	4352905711	-4.472	11.233
254	4352910448	-4.472	11.233
255	4352911045	-4.535	11.235
256	4352911893	-6.13	13.2
257	4352914641	-8.2	12.2
258	4352917154	-4.472	11.233
259	4352917384	-9.53	8.48
260	4352917806	-1.774	4.912
261	4352918018	-4.235	11.15
262	4352920595	18.583	4.367
263	4352922094	-15.582	11.890999999999998
264	4352922692	39.909	-3.511
265	4352922800	-4.472	11.233
266	4352922843	13.640999999999998	8.199
267	4352923134	-15.9	13.583
268	4352924836	34.026	0.77
269	4352925310	13.558	4.341
270	4352927334	-7.81	10.83
271	4352927468	13.558	4.341
272	4352928589	34.026	0.77
273	4352928590	34.026	0.77
274	4352928641	13.302	-8.884
275	4352929205	21.017	4.283
276	4352929915	18.583	4.367
277	4352930166	18.583	4.367
278	4352931946	35.299	-23.716
279	4352932382	-5.9	13.21
280	4352933243	35.299	-23.716
281	4352935069	-14.917	13.567
282	4352937661	35.299	-23.716
