	sampleID	x	y
0	4351340903	-4.823	5.898
1	4351623311	35.299	-23.716
2	4351736693	-15.9	13.55
3	4352030123	-14.917	13.567
4	4352129676	-1.17	12.06
5	4352132284	-5.9	13.21
6	4352133258	-14.917	13.567
7	4352165770	8.7	3.7
8	4352202501	-0.2189999999999999	5.667999999999999
9	4352216819	-15.582	11.890999999999998
10	4352257949	-4.472	11.233
11	4352304465	-0.261	6.093999999999999
12	4352321939	-1.5490000000000002	5.609
13	4352329423	13.302	-8.884
14	4352341414	-15.9	13.55
15	4352346805	39.909	-3.511
16	4352384822	-7.81	10.83
17	4352408108	-15.9	13.55
18	4352414466	-10.03	9.28
19	4352422713	14.143	10.188
20	4352440288	-15.582	11.890999999999998
21	4352447869	35.299	-23.716
22	4352455492	29.701	-0.7509999999999999
23	4352465131	-9.53	8.48
24	4352469467	13.302	-8.884
25	4352470408	38.948	-4.94
26	4352479344	-14.917	13.567
27	4352488140	-6.13	13.2
28	4352494479	9.927	2.949
29	4352499701	-0.2189999999999999	5.667999999999999
30	4352531032	34.026	0.77
31	4352541822	-4.823	5.898
32	4352543582	38.948	-4.94
33	4352548099	9.455	0.384
34	4352550490	-4.235	11.15
35	4352557213	-1.774	4.912
36	4352562846	35.299	-23.716
37	4352564742	34.026	0.77
38	4352571567	14.442	5.747000000000001
39	4352575505	35.299	-23.716
40	4352580612	-7.87	12.69
41	4352582338	-4.535	11.235
42	4352593464	-4.472	11.233
43	4352607859	31.651	-1.962
44	4352623996	-4.535	11.235
45	4352625529	35.299	-23.716
46	4352629764	-4.823	5.898
47	4352630530	-4.235	11.15
48	4352631931	14.236	10.342
49	4352634112	-15.9	13.55
50	4352650625	-7.81	10.83
51	4352658771	14.442	5.747000000000001
52	4352663122	-15.582	11.890999999999998
53	4352665882	-5.9	13.21
54	4352666724	-14.917	13.567
55	4352667082	-4.472	11.233
56	4352669965	13.558	4.341
57	4352676730	34.026	0.77
58	4352679609	21.017	4.283
59	4352684630	13.558	4.341
60	4352687512	-9.53	8.48
61	4352688538	-8.33	11.47
62	4352701407	-4.472	11.233
63	4352703535	14.442	5.747000000000001
64	4352704225	29.701	-0.7509999999999999
65	4352707167	-8.33	11.47
66	4352707772	14.212	10.708
67	4352709099	18.583	4.367
68	4352717684	-4.823	5.898
