sampleID	x	y	kd_x	kd_y	gc_x	gc_y
4350988860	9.455	0.384	9.49422758870434	0.3865783014195463	9.598567748964092	0.33500110425289675
4351884312	-5.9	13.21	-5.954897412366488	13.23796162861121	-5.690359655464183	13.11665244582738
4352552657	-4.472	11.233	-4.466428276750362	11.21818311335941	-4.440823933904322	11.222839520823603
4352558903	-15.649	11.957	-15.606163360075424	11.950057915035242	-15.160882222344108	11.946795377741605
4352644168	-15.9	13.55	-15.91636896242677	13.55595038674034	-15.858060866854009	13.539067807093502
4352650437	-7.81	10.83	-7.804853486664609	10.826208077637588	-7.797643876831748	10.843051944584023
4352662050	13.844	4.777	13.844826441717196	4.777240225984943	14.05576950289245	5.0104816261477465
4352717312	-8.15	12.89	-8.117865576507539	12.877426416561844	-8.064830832896607	12.875047261950064
4352723290	-8.33	11.47	-8.330589073994856	11.483978288748713	-8.18002791894834	11.521813845629032
4352743165	18.583	4.367	18.603640766045405	4.374179761607487	18.49018989504282	4.407913674690828
4352765632	14.442	5.747000000000001	14.44598173729792	5.749859236538858	14.4553699659945	5.75529013040084
4352772119	-4.535	11.235	-4.435362936530986	11.218754343177414	-4.438831068824511	11.221869673434144
4352773565	-14.917	13.567	-14.900416363284798	13.5563173418176	-14.861108341788048	13.5157842654869
4352783517	29.701	-0.7509999999999999	29.701869756604268	-0.7503173897828059	22.399353903758175	0.8033706758019522
4352785547	-0.261	6.093999999999999	-0.2621057185724478	6.092917678661104	-0.09229622091436128	6.05161419731981
4352786895	-15.9	13.55	-15.904484726056143	13.51759110284527	-15.880783057104525	13.520531881595648
4352829162	-9.53	8.48	-10.00916368786923	9.248131170516931	-9.959744906742861	9.141720410085918
4352834645	38.948	-4.94	38.97826016942135	-4.942055404859125	38.0010877467509	-4.610211065868176
4352842781	18.583	4.367	18.60308978651581	4.364197104593831	18.567378892152885	4.381686916099777
4352852742	-15.582	11.890999999999998	-15.56856261846939	11.925086021219553	-15.171168440549144	12.182690170981829
4352862022	13.547	7.782999999999999	13.594571333014263	8.323725808131215	14.32961747655529	7.673307190479526
4352867390	13.844	4.777	13.806425541637	4.751786241470302	13.79293312845364	4.708924115813203
4352880961	-4.472	11.233	-4.485727005442509	11.233146931358863	-4.433846235591906	11.217754346641362
4352885646	-14.917	13.567	-14.91327255230876	13.567196589322297	-14.9099658254161	13.550895225775266
4352897670	13.844	4.777	13.84299500226956	4.776505911440379	13.818111268381996	4.759489549203342
4352927334	-7.81	10.83	-7.7983118944967185	10.831690220114254	-7.543559506930123	11.00831588263266
4352927468	13.558	4.341	13.554714567547803	4.362978735170115	13.576869542641473	4.41587733626506
4352928641	13.302	-8.884	13.28341441394702	-8.883751894065796	13.184672667184199	-8.868223552100002
4352932382	-5.9	13.21	-5.8515959731449065	13.204037232526469	-3.892110462896785	12.231061171619434
4352956908	-4.235	11.15	-4.329228183099147	11.1951481323004	-4.4890291802901485	11.096357435006274
4352958964	-14.917	13.567	-14.911429763095532	13.56547642962763	-14.36237872254474	13.109143423438239
4352970261	14.442	5.747000000000001	14.45309597672972	5.74121148549325	14.377736497092728	5.658817318591871
4352994574	-15.649	11.957	-15.630328042815483	11.941991835736198	-15.594674362600673	12.012827749528215
4352996606	-0.261	6.093999999999999	-0.2738341536154145	6.07097512841302	-0.3175509318736107	6.014021793562321
4353002524	13.302	-8.884	13.290675684433069	-8.882089042216947	13.817836845818864	-8.946697662014282
4353002971	14.442	5.747000000000001	14.455179690512535	5.7501500218633845	14.43259055148022	5.738496215146618
4353014995	13.302	-8.884	13.302152361039289	-8.891863727209486	13.376022067612425	-8.63347369694231
4353028459	13.558	4.341	13.5708786973431	4.369318068993822	13.810388481224535	4.22904366556845
4353031524	-15.582	11.890999999999998	-15.578162456565614	11.915565062092778	-14.446802851286758	11.608990370324225
4353038635	21.017	4.283	21.00944748297412	4.267043437088679	20.905828998874508	4.310707131205504
4353054375	9.455	0.384	9.48854883667058	0.3981258323521022	8.909258950483947	0.826598033812361
4353064366	13.844	4.777	13.831271726210954	4.774631448060044	13.825614485118843	4.761831376886895
4353064749	14.212	10.708	14.246537465552043	10.482300459756615	13.929219201811181	10.462717954708566
